,winner,loser,score
0,A.J. Achter,A.J. Griffin,2
1,A.J. Achter,A.J. Schugel,0
2,A.J. Achter,AJ Ramos,0
3,A.J. Achter,Aaron Sanchez,0
4,A.J. Achter,Albert Suarez,6
5,Albert Suarez,A.J. Achter,6
6,A.J. Achter,Alex Claudio,16
7,A.J. Achter,Blaine Hardy,0
8,A.J. Achter,Blake Snell,0
9,A.J. Achter,Brad Ziegler,0
10,A.J. Achter,Brett Oberholtzer,5
11,Brett Oberholtzer,A.J. Achter,5
12,A.J. Achter,Carlos Carrasco,0
13,A.J. Achter,Carlos Martinez,0
14,A.J. Achter,Carlos Villanueva,5
15,Carlos Villanueva,A.J. Achter,5
16,A.J. Achter,Chase Anderson,0
17,A.J. Achter,Chris Archer,1
18,A.J. Achter,Chris Devenski,0
19,A.J. Achter,Chris Sale,0
20,A.J. Achter,Chris Tillman,0
21,A.J. Achter,Christian Friedrich,2
22,A.J. Achter,Clay Buchholz,0
23,A.J. Achter,Cole Hamels,0
24,A.J. Achter,Dallas Keuchel,0
25,A.J. Achter,Dan Straily,0
26,A.J. Achter,Danny Barnes,1
27,A.J. Achter,Danny Coulombe,0
28,A.J. Achter,Danny Duffy,0
29,A.J. Achter,Danny Salazar,0
30,A.J. Achter,David Price,0
31,A.J. Achter,Deolis Guerra,0
32,A.J. Achter,Derek Holland,0
33,A.J. Achter,Dillon Gee,0
34,A.J. Achter,Edinson Volquez,0
35,A.J. Achter,Eduardo Rodriguez,0
36,A.J. Achter,Erasmo Ramirez,1
37,Erasmo Ramirez,A.J. Achter,1
38,A.J. Achter,Felipe Vazquez,0
39,A.J. Achter,Felix Hernandez,0
40,A.J. Achter,Fernando Salas,0
41,A.J. Achter,Francisco Liriano,0
42,A.J. Achter,Francisco Rodriguez,0
43,A.J. Achter,Gio Gonzalez,0
44,A.J. Achter,Hector Santiago,18
45,A.J. Achter,Henry Owens,0
46,A.J. Achter,Ian Kennedy,1
47,A.J. Achter,J.A. Happ,15
48,A.J. Achter,Jaime Garcia,0
49,A.J. Achter,Jake Arrieta,0
50,A.J. Achter,Jeff Locke,0
51,A.J. Achter,Jered Weaver,0
52,A.J. Achter,Jesse Hahn,0
53,A.J. Achter,John Danks,5
54,John Danks,A.J. Achter,5
55,A.J. Achter,Jose Alvarez,5
56,A.J. Achter,Justin Nicolino,0
57,A.J. Achter,Kendall Graveman,6
58,Kendall Graveman,A.J. Achter,6
59,A.J. Achter,Kris Medlen,0
60,A.J. Achter,Kyle Gibson,0
61,A.J. Achter,Kyle Hendricks,0
62,A.J. Achter,Lucas Harrell,4
63,A.J. Achter,Luis Severino,0
64,A.J. Achter,Luke Weaver,0
65,A.J. Achter,Marco Estrada,0
66,A.J. Achter,Marcus Stroman,0
67,A.J. Achter,Martin Perez,0
68,A.J. Achter,Matt Bowman,0
69,A.J. Achter,Matt Moore,0
70,A.J. Achter,Matt Shoemaker,0
71,A.J. Achter,Michael Fulmer,0
72,A.J. Achter,Michael Pineda,7
73,A.J. Achter,Michael Ynoa,0
74,A.J. Achter,Miguel Gonzalez,0
75,A.J. Achter,Mike Fiers,0
76,A.J. Achter,Mike Morin,0
77,A.J. Achter,Mike Wright,0
78,A.J. Achter,Mychal Givens,0
79,A.J. Achter,Nate Karns,12
80,Nate Karns,A.J. Achter,12
81,A.J. Achter,Nick Tropeano,1
82,A.J. Achter,Nick Vincent,0
83,A.J. Achter,Rick Porcello,0
84,A.J. Achter,Robbie Ray,0
85,A.J. Achter,Ross Detwiler,0
86,A.J. Achter,Ryan Dull,0
87,A.J. Achter,Ryan Flaherty,1
88,Ryan Flaherty,A.J. Achter,1
89,A.J. Achter,Ryan Madson,0
90,A.J. Achter,Ryan Merritt,3
91,A.J. Achter,Sam Dyson,0
92,A.J. Achter,Sean Manaea,0
93,A.J. Achter,Tim Lincecum,0
94,A.J. Achter,Tommy Milone,0
95,A.J. Achter,Tony Sipp,0
96,A.J. Achter,Trevor Bauer,6
97,A.J. Achter,Tyler Lyons,1
98,Tyler Lyons,A.J. Achter,1
99,A.J. Achter,Tyler Skaggs,0
100,A.J. Achter,Tyler Thornburg,5
101,Tyler Thornburg,A.J. Achter,5
102,A.J. Achter,Vidal Nuno,0
103,A.J. Achter,Wade LeBlanc,0
104,A.J. Achter,Wade Miley,14
105,A.J. Achter,Wei-Yin Chen,2
106,A.J. Achter,Yordano Ventura,0
107,A.J. Cole,Danny Salazar,0
108,A.J. Cole,Deolis Guerra,3
109,A.J. Cole,J.B. Wendelken,5
110,J.B. Wendelken,A.J. Cole,5
111,A.J. Cole,Kendall Graveman,0
112,A.J. Cole,Kyle Gibson,0
113,A.J. Cole,Kyle Hendricks,0
114,A.J. Cole,Luis Severino,0
115,A.J. Cole,Marco Estrada,0
116,A.J. Cole,Yusmeiro Petit,4
117,A.J. Griffin,A.J. Achter,0
118,A.J. Griffin,Aaron Sanchez,0
119,A.J. Griffin,Alex Claudio,5
120,Alex Claudio,A.J. Griffin,5
121,A.J. Griffin,Alex Cobb,1
122,A.J. Griffin,Blaine Hardy,5
123,Blaine Hardy,A.J. Griffin,5
124,A.J. Griffin,Brad Boxberger,8
125,A.J. Griffin,Buck Farmer,0
126,A.J. Griffin,Chase Whitley,0
127,A.J. Griffin,Chris Archer,0
128,A.J. Griffin,Chris Devenski,0
129,A.J. Griffin,Chris Sale,0
130,A.J. Griffin,Chris Smith,0
131,A.J. Griffin,Chris Tillman,0
132,A.J. Griffin,Clay Buchholz,0
133,A.J. Griffin,Cole Hamels,0
134,A.J. Griffin,Danny Coulombe,0
135,A.J. Griffin,Danny Salazar,0
136,A.J. Griffin,David Price,0
137,A.J. Griffin,Deolis Guerra,0
138,A.J. Griffin,Doug Fister,5
139,A.J. Griffin,Dylan Bundy,0
140,A.J. Griffin,Edinson Volquez,0
141,A.J. Griffin,Eduardo Rodriguez,0
142,A.J. Griffin,Erasmo Ramirez,0
143,A.J. Griffin,Erik Johnson,1
144,Erik Johnson,A.J. Griffin,1
145,A.J. Griffin,Ervin Santana,0
146,A.J. Griffin,Fernando Salas,0
147,A.J. Griffin,Francisco Rodriguez,0
148,A.J. Griffin,Henry Owens,0
149,A.J. Griffin,J.B. Wendelken,0
150,A.J. Griffin,James Shields,0
151,A.J. Griffin,Jason Vargas,0
152,A.J. Griffin,Jered Weaver,6
153,A.J. Griffin,Joakim Soria,1
154,A.J. Griffin,Joaquin Benoit,0
155,A.J. Griffin,Jose Alvarez,0
156,A.J. Griffin,Jose Berrios,0
157,A.J. Griffin,Kendall Graveman,0
158,A.J. Griffin,Kyle Gibson,0
159,A.J. Griffin,Kyle Hendricks,0
160,A.J. Griffin,Luis Cessa,0
161,A.J. Griffin,Luis Severino,0
162,A.J. Griffin,Marco Estrada,0
163,A.J. Griffin,Marcus Stroman,0
164,A.J. Griffin,Matt Shoemaker,0
165,A.J. Griffin,Matthew Boyd,0
166,A.J. Griffin,Michael Fulmer,0
167,A.J. Griffin,Michael Pineda,3
168,A.J. Griffin,Miguel Gonzalez,0
169,A.J. Griffin,Mike Clevinger,0
170,A.J. Griffin,Mike Fiers,10
171,Mike Fiers,A.J. Griffin,10
172,A.J. Griffin,Mike Morin,0
173,A.J. Griffin,Phil Coke,4
174,A.J. Griffin,Rick Porcello,0
175,A.J. Griffin,Ryan Madson,0
176,A.J. Griffin,Sean Manaea,0
177,A.J. Griffin,Tommy Kahnle,0
178,A.J. Griffin,Tyler Clippard,1
179,A.J. Griffin,Vince Velasquez,0
180,A.J. Griffin,Wade Miley,0
181,A.J. Griffin,Yusmeiro Petit,0
182,A.J. Griffin,Zack Greinke,0
183,A.J. Schugel,A.J. Achter,5
184,A.J. Schugel,AJ Ramos,0
185,A.J. Schugel,Aaron Blair,0
186,A.J. Schugel,Aaron Sanchez,0
187,A.J. Schugel,Adam Conley,0
188,A.J. Schugel,Adam Liberatore,0
189,A.J. Schugel,Adam Morgan,9
190,A.J. Schugel,Adam Warren,0
191,A.J. Schugel,Albert Suarez,15
192,A.J. Schugel,Alex Wood,0
193,A.J. Schugel,Andrew Cashner,0
194,A.J. Schugel,Antonio Bastardo,0
195,A.J. Schugel,Archie Bradley,0
196,A.J. Schugel,Blake Wood,0
197,A.J. Schugel,Brad Ziegler,19
198,A.J. Schugel,Braden Shipley,4
199,A.J. Schugel,Brandon Finnegan,5
200,Brandon Finnegan,A.J. Schugel,5
201,A.J. Schugel,Brett Anderson,0
202,A.J. Schugel,Brock Stewart,1
203,A.J. Schugel,Carlos Carrasco,0
204,A.J. Schugel,Carlos Martinez,0
205,A.J. Schugel,Carlos Villanueva,1
206,A.J. Schugel,Chad Bettis,16
207,A.J. Schugel,Chase Anderson,0
208,A.J. Schugel,Chris Capuano,5
209,Chris Capuano,A.J. Schugel,5
210,A.J. Schugel,Chris Rusin,11
211,A.J. Schugel,Christian Friedrich,3
212,A.J. Schugel,Clayton Richard,0
213,A.J. Schugel,Cody Anderson,6
214,A.J. Schugel,Cody Reed,7
215,A.J. Schugel,Dan Straily,0
216,A.J. Schugel,Daniel Norris,1
