,Year,SpringRank,SpringRank_AUC
0,2009.0,0.6537018082565678,0.6624604017841842
1,2010.0,0.6381205673758865,0.6457079423956824
2,2011.0,0.6477484183103833,0.6568035466298807
3,2012.0,0.6443795118597456,0.6542917342606784
4,2013.0,0.6314035087719299,0.6405804876816329
5,2014.0,0.6420464781120518,0.6508436713335236
6,2015.0,0.6469298245614035,0.6577261760747999
7,2016.0,0.6122515477354187,0.6207977360373109
8,2017.0,0.6151640649888499,0.6253935835248065
9,2018.0,0.6367647058823529,0.6479441310747741
10,2019.0,0.617325618772099,0.6287888425097727
