,winner,loser,score
0,A. j. Ellis,Adrian Gonzalez,0
1,A. j. Ellis,Mark Reynolds,0
2,A. j. Ellis,Ryan Lavarnway,3
3,Ryan Lavarnway,A. j. Ellis,3
4,A. j. Pierzynski,Andrelton Simmons,7
5,A. j. Pierzynski,Chris Davis,5
6,A. j. Pierzynski,Jace Peterson,0
7,A. j. Pierzynski,Nick Markakis,7
8,Aaron Altherr,Odubel Herrera,6
9,Aaron Altherr,Tommy Pham,5
10,Aaron Hicks,Adam Eaton,1
11,Aaron Hicks,Blake Swihart,5
12,Aaron Hicks,Brandon Guyer,2
13,Aaron Hicks,Brian Dozier,0
14,Aaron Hicks,Gordon Beckham,3
15,Aaron Hicks,J. d. Martinez,0
16,Aaron Hicks,Jonathan Villar,3
17,Aaron Hicks,Jose Altuve,3
18,Aaron Hicks,Juan Uribe,0
19,Aaron Hicks,Kennys Vargas,2
20,Aaron Hicks,Marcus Semien,0
21,Aaron Hicks,Michael Brantley,0
22,Aaron Hicks,Nick Castellanos,4
23,Aaron Hicks,Nolan Reimold,6
24,Aaron Hicks,Rusney Castillo,3
25,Rusney Castillo,Aaron Hicks,3
26,Aaron Hicks,Russell Martin,0
27,Aaron Hicks,Torii Hunter,0
28,Aaron Hicks,Travis Snider,0
29,Aaron Hicks,Victor Martinez,0
30,Aaron Hill,Buster Posey,0
31,Aaron Hill,Carl Crawford,8
32,Aaron Hill,Greg Bird,0
33,Aaron Hill,James Mccann,3
34,James Mccann,Aaron Hill,3
35,Aaron Hill,Josh Harrison,1
36,Aaron Hill,Mike Morse,10
37,Aaron Hill,Nick Ahmed,0
38,Aaron Hill,Paul Goldschmidt,1
39,Abraham Almonte,Alex Rodriguez,0
40,Abraham Almonte,Brandon Guyer,0
41,Abraham Almonte,Carlos Santana,0
42,Abraham Almonte,Chris Davis,0
43,Abraham Almonte,Clint Barmes,2
44,Abraham Almonte,Delino Deshields,3
45,Delino Deshields,Abraham Almonte,3
46,Abraham Almonte,Didi Gregorius,3
47,Didi Gregorius,Abraham Almonte,3
48,Abraham Almonte,Jason Kipnis,0
49,Abraham Almonte,Kevin Pillar,0
50,Abraham Almonte,Lorenzo Cain,0
51,Abraham Almonte,Mark Canha,0
52,Abraham Almonte,Michael Bourn,6
53,Abraham Almonte,Michael Brantley,4
54,Michael Brantley,Abraham Almonte,4
55,Abraham Almonte,Mike Napoli,0
56,Abraham Almonte,Mitch Moreland,0
57,Abraham Almonte,Prince Fielder,0
58,Abraham Almonte,Ryan Goins,1
