,winner,loser,score
0,A. j. Ellis,Aaron Hill,0
1,A. j. Ellis,Adam Kennedy,11
2,A. j. Ellis,Adam Laroche,0
3,A. j. Ellis,Alexi Amarista,2
4,A. j. Ellis,Andre Ethier,0
5,A. j. Ellis,Aramis Ramirez,0
6,A. j. Ellis,Brandon Belt,0
7,A. j. Ellis,Brandon Phillips,0
8,A. j. Ellis,Brayan Pena,3
9,Brayan Pena,A. j. Ellis,3
10,A. j. Ellis,Brian Bogusevic,0
11,A. j. Ellis,Buster Posey,13
12,Buster Posey,A. j. Ellis,13
13,A. j. Ellis,Cameron Maybin,0
14,A. j. Ellis,Carlos Gomez,0
15,A. j. Ellis,Chris Denorfia,10
16,A. j. Ellis,Chris Nelson,1
17,Chris Nelson,A. j. Ellis,1
18,A. j. Ellis,Chris Young,0
19,A. j. Ellis,Corey Hart,0
20,A. j. Ellis,Dan Uggla,0
21,A. j. Ellis,Daniel Descalso,0
22,A. j. Ellis,David Freese,5
23,A. j. Ellis,Dexter Fowler,18
24,A. j. Ellis,Donovan Solano,0
25,A. j. Ellis,Elian Herrera,0
26,A. j. Ellis,Freddie Freeman,0
27,A. j. Ellis,Giancarlo Stanton,1
28,Giancarlo Stanton,A. j. Ellis,1
29,A. j. Ellis,Hunter Pence,9
30,A. j. Ellis,Ike Davis,0
31,A. j. Ellis,James Loney,6
32,A. j. Ellis,Jimmy Rollins,0
33,A. j. Ellis,John Buck,0
34,A. j. Ellis,Jon Jay,0
35,A. j. Ellis,Jose Reyes,4
36,A. j. Ellis,Jose Tabata,1
37,Jose Tabata,A. j. Ellis,1
38,A. j. Ellis,Josh Rutledge,10
39,Josh Rutledge,A. j. Ellis,10
40,A. j. Ellis,Juan Rivera,2
41,Juan Rivera,A. j. Ellis,2
42,A. j. Ellis,Justin Turner,6
43,A. j. Ellis,Justin Upton,10
44,A. j. Ellis,Laynce Nix,0
45,A. j. Ellis,Marco Scutaro,2
46,A. j. Ellis,Mark Ellis,14
47,A. j. Ellis,Matt Holliday,4
48,A. j. Ellis,Melky Cabrera,0
49,A. j. Ellis,Michael Bourn,2
50,A. j. Ellis,Miguel Montero,3
51,A. j. Ellis,Nate Schierholtz,1
52,Nate Schierholtz,A. j. Ellis,1
53,A. j. Ellis,Paul Goldschmidt,2
54,A. j. Ellis,Pedro Alvarez,0
55,A. j. Ellis,Rafael Furcal,10
56,A. j. Ellis,Scott Rolen,0
57,A. j. Ellis,Starling Marte,2
58,A. j. Ellis,Tyler Colvin,0
59,A. j. Ellis,Yadier Molina,6
60,A. j. Ellis,Yonder Alonso,2
61,A. j. Ellis,Zack Cozart,0
62,A. j. Pierzynski,Adam Dunn,0
63,A. j. Pierzynski,Albert Pujols,3
64,Albert Pujols,A. j. Pierzynski,3
65,A. j. Pierzynski,Alex Rios,3
66,A. j. Pierzynski,Brandon Moss,3
67,Brandon Moss,A. j. Pierzynski,3
68,A. j. Pierzynski,Brendan Ryan,0
69,A. j. Pierzynski,Carlos Pena,0
70,A. j. Pierzynski,Carlos Santana,2
71,A. j. Pierzynski,Cliff Pennington,0
72,A. j. Pierzynski,Curtis Granderson,0
73,A. j. Pierzynski,Daniel Nava,1
74,A. j. Pierzynski,David Murphy,0
75,A. j. Pierzynski,Dayán Viciedo,0
76,A. j. Pierzynski,Eduardo Escobar,2
77,A. j. Pierzynski,Eric Hosmer,4
78,A. j. Pierzynski,Geovany Soto,0
79,A. j. Pierzynski,Gordon Beckham,5
80,A. j. Pierzynski,Hanley Ramirez,7
81,A. j. Pierzynski,Josh Willingham,1
82,A. j. Pierzynski,Kevin Youkilis,2
83,A. j. Pierzynski,Michael Saunders,1
84,A. j. Pierzynski,Miguel Cabrera,0
85,A. j. Pierzynski,Nick Swisher,6
86,A. j. Pierzynski,Paul Konerko,2
87,A. j. Pierzynski,Raul Ibanez,0
88,A. j. Pierzynski,Ryan Doumit,0
89,A. j. Pierzynski,Yuniesky Betancourt,0
