,winner,loser,score
0,A. j. Ellis,Chase Utley,0
1,A. j. Ellis,Freddy Galvis,1
2,Freddy Galvis,A. j. Ellis,1
3,A. j. Ellis,J. t. Realmuto,0
4,A. j. Ellis,Jung ho Kang,0
5,A. j. Ellis,Justin Bour,0
6,A. j. Ellis,Matthew Joyce,0
7,A. j. Ellis,Nick Markakis,0
8,A. j. Ellis,Philip Gosselin,3
9,A. j. Ellis,Yoenis Céspedes,1
10,Yoenis Céspedes,A. j. Ellis,1
11,A. j. Pierzynski,Ender Inciarte,3
12,A. j. Pierzynski,Gordon Beckham,0
13,A. j. Pierzynski,Jeff Francoeur,1
14,A. j. Pierzynski,Kelly Johnson,0
15,A. j. Pierzynski,Kolten Wong,0
16,A. j. Pierzynski,Nick Ahmed,0
17,A. j. Reed,Casey Mcgehee,1
18,Casey Mcgehee,A. j. Reed,1
19,A. j. Reed,Chris Young,8
20,A. j. Reed,Mookie Betts,0
21,A. j. Reed,Rougned Odor,0
22,Aaron Altherr,Brandon Belt,0
23,Aaron Altherr,Cesar Hernandez,4
24,Aaron Altherr,Daniel Murphy,0
25,Aaron Altherr,Denard Span,0
26,Aaron Altherr,Jayson Werth,0
27,Aaron Altherr,Josh Harrison,1
28,Josh Harrison,Aaron Altherr,1
29,Aaron Altherr,Martin Prado,4
30,Aaron Altherr,Peter Bourjos,1
31,Aaron Altherr,Scooter Gennett,0
32,Aaron Altherr,Yasmani Grandal,1
33,Yasmani Grandal,Aaron Altherr,1
34,Aaron Hicks,Brett Gardner,8
35,Aaron Hicks,Brian Dozier,2
36,Aaron Hicks,Brian Mccann,2
37,Aaron Hicks,Byron Buxton,8
38,Aaron Hicks,Byung ho Park,1
39,Byung ho Park,Aaron Hicks,1
40,Aaron Hicks,Cameron Maybin,3
41,Aaron Hicks,Carlos Santana,3
42,Aaron Hicks,Dustin Pedroia,1
43,Dustin Pedroia,Aaron Hicks,1
44,Aaron Hicks,Freddie Freeman,7
45,Aaron Hicks,J. d. Martinez,0
46,Aaron Hicks,Kevin Kiermaier,2
47,Aaron Hicks,Matt Kemp,4
48,Matt Kemp,Aaron Hicks,4
49,Aaron Hicks,Nick Castellanos,1
50,Nick Castellanos,Aaron Hicks,1
51,Aaron Hicks,Nori Aoki,0
52,Aaron Hicks,Ronald Torreyes,0
53,Aaron Hicks,Rougned Odor,2
54,Aaron Hicks,Ryan Raburn,1
55,Ryan Raburn,Aaron Hicks,1
56,Aaron Hicks,Yangervis Solarte,8
57,Aaron Hill,Carlos Gonzalez,0
58,Aaron Hill,Danny Espinosa,1
59,Aaron Hill,Dj Lemahieu,10
60,Aaron Hill,Freddie Freeman,21
61,Aaron Hill,Jonathan Lucroy,3
62,Jonathan Lucroy,Aaron Hill,3
63,Aaron Hill,Josh Donaldson,1
64,Josh Donaldson,Aaron Hill,1
65,Aaron Hill,Jung ho Kang,0
66,Aaron Hill,Kirk Nieuwenhuis,0
67,Aaron Hill,Neil Walker,0
68,Aaron Hill,Ramon Flores,0
69,Aaron Hill,Rene Rivera,1
70,Aaron Hill,Ryan Braun,0
71,Aaron Hill,Tucker Barnhart,0
72,Aaron Hill,Yoenis Céspedes,0
73,Abraham Almonte,Eduardo Escobar,5
74,Abraham Almonte,Freddy Galvis,0
75,Abraham Almonte,Martin Prado,0
76,Adalberto Mondesi,Cameron Maybin,1
77,Adalberto Mondesi,Justin Upton,0
78,Adalberto Mondesi,Russell Martin,0
79,Adam Duvall,Adam Rosales,11
