,winner,loser,score
0,A. j. Pierzynski,Aaron Hill,4
1,A. j. Pierzynski,Alex Rios,1
2,A. j. Pierzynski,Alexei Ramírez,12
3,A. j. Pierzynski,Brandon Inge,0
4,A. j. Pierzynski,Cliff Pennington,3
5,Cliff Pennington,A. j. Pierzynski,3
6,A. j. Pierzynski,Corey Patterson,3
7,Corey Patterson,A. j. Pierzynski,3
8,A. j. Pierzynski,Edwin Encarnacion,0
9,A. j. Pierzynski,Gordon Beckham,0
10,A. j. Pierzynski,Howie Kendrick,6
11,A. j. Pierzynski,Juan Pierre,6
12,A. j. Pierzynski,Mark Kotsay,16
13,A. j. Pierzynski,Mark Teahen,6
14,A. j. Pierzynski,Mike Aviles,0
15,A. j. Pierzynski,Russell Branyan,5
16,A. j. Pierzynski,Torii Hunter,2
17,Aaron Cunningham,Chase Headley,5
18,Aaron Cunningham,Eric Young,3
19,Aaron Cunningham,Hunter Pence,2
20,Aaron Cunningham,Jerry Hairston,0
21,Aaron Cunningham,Jose Reyes,0
22,Aaron Cunningham,Miguel Tejada,2
23,Aaron Cunningham,Oscar Salazar,7
24,Aaron Hill,A. j. Pierzynski,0
25,Aaron Hill,Adam Lind,0
26,Aaron Hill,Alex Rios,1
27,Alex Rios,Aaron Hill,1
28,Aaron Hill,Asdrubal Cabrera,2
29,Aaron Hill,Austin Jackson,0
30,Aaron Hill,Bill Hall,0
31,Aaron Hill,Bobby Abreu,4
32,Bobby Abreu,Aaron Hill,4
33,Aaron Hill,Brandon Inge,0
34,Aaron Hill,Brennan Boesch,0
35,Aaron Hill,Brett Gardner,2
36,Aaron Hill,Casey Kotchman,0
37,Aaron Hill,Drew Butera,0
38,Aaron Hill,Drew Stubbs,0
39,Aaron Hill,Ian Kinsler,0
40,Aaron Hill,Ichiro Suzuki,14
41,Aaron Hill,Jason Donald,1
42,Aaron Hill,Jhonny Peralta,0
43,Aaron Hill,John Buck,0
44,Aaron Hill,Josh Bard,2
45,Aaron Hill,Josh Hamilton,0
46,Aaron Hill,Kevin Kouzmanoff,0
47,Aaron Hill,Kevin Youkilis,2
48,Aaron Hill,Lou Marson,1
49,Aaron Hill,Luke Scott,0
50,Aaron Hill,Lyle Overbay,0
51,Aaron Hill,Marco Scutaro,2
52,Aaron Hill,Marcus Thames,3
53,Aaron Hill,Mark Ellis,6
54,Mark Ellis,Aaron Hill,6
55,Aaron Hill,Mark Kotsay,0
56,Aaron Hill,Nick Markakis,6
57,Aaron Hill,Nolan Reimold,2
58,Aaron Hill,Ryan Raburn,0
59,Aaron Hill,Shin-soo Choo,1
60,Shin-soo Choo,Aaron Hill,1
61,Aaron Hill,Torii Hunter,1
62,Torii Hunter,Aaron Hill,1
63,Aaron Hill,Travis Snider,2
64,Travis Snider,Aaron Hill,2
65,Aaron Miles,Jonny Gomes,0
66,Aaron Miles,Prince Fielder,1
67,Prince Fielder,Aaron Miles,1
68,Aaron Rowand,Albert Pujols,5
69,Albert Pujols,Aaron Rowand,5
70,Aaron Rowand,Andres Torres,0
71,Aaron Rowand,Aubrey Huff,3
72,Aaron Rowand,Brendan Ryan,0
73,Aaron Rowand,Cody Ross,4
74,Aaron Rowand,Dan Uggla,6
75,Aaron Rowand,Edgar Renteria,6
76,Edgar Renteria,Aaron Rowand,6
77,Aaron Rowand,Freddy Sanchez,14
78,Aaron Rowand,Garrett Jones,2
79,Aaron Rowand,Ian Desmond,0
80,Aaron Rowand,James Loney,0
81,Aaron Rowand,Jayson Werth,0
82,Aaron Rowand,Jim Edmonds,0
83,Aaron Rowand,Jimmy Rollins,9
84,Aaron Rowand,Joe Inglett,0
85,Aaron Rowand,Joey Votto,0
86,Aaron Rowand,Juan Uribe,0
87,Aaron Rowand,Kelly Johnson,1
88,Aaron Rowand,Marlon Byrd,5
89,Aaron Rowand,Matt Holliday,3
90,Aaron Rowand,Nate Schierholtz,1
91,Nate Schierholtz,Aaron Rowand,1
92,Aaron Rowand,Pablo Sandoval,1
93,Aaron Rowand,Pedro Alvarez,13
94,Aaron Rowand,Prince Fielder,9
95,Prince Fielder,Aaron Rowand,9
96,Aaron Rowand,Rickie Weeks,0
97,Aaron Rowand,Ryan Ludwick,0
98,Aaron Rowand,Ryan Spilborghs,0
99,Aaron Rowand,Scott Podsednik,3
100,Scott Podsednik,Aaron Rowand,3
101,Aaron Rowand,Shane Victorino,4
102,Adam Dunn,Adam Kennedy,11
103,Adam Dunn,Adam Laroche,2
104,Adam Dunn,Adam Rosales,2
105,Adam Dunn,Alcides Escobar,0
106,Adam Dunn,Andre Ethier,16
107,Adam Dunn,Andres Torres,12
108,Adam Dunn,Angel Pagan,5
109,Adam Dunn,Aramis Ramirez,0
110,Adam Dunn,Brian Mccann,0
111,Adam Dunn,Cameron Maybin,3
112,Cameron Maybin,Adam Dunn,3
113,Adam Dunn,Carlos Lee,1
114,Carlos Lee,Adam Dunn,1
115,Adam Dunn,Carlos Ruiz,4
116,Adam Dunn,Chase Headley,0
117,Adam Dunn,Chipper Jones,15
118,Adam Dunn,Chris Carter,6
119,Adam Dunn,Chris Denorfia,1
120,Chris Denorfia,Adam Dunn,1
121,Adam Dunn,Dan Uggla,1
122,Adam Dunn,David Freese,3
123,Adam Dunn,Delwyn Young,2
124,Adam Dunn,Derrek Lee,3
125,Adam Dunn,Edgar Renteria,8
126,Adam Dunn,Eli Whiteside,0
127,Adam Dunn,Francisco Cervelli,5
128,Adam Dunn,Gaby Sanchez,0
129,Adam Dunn,Geoff Blum,15
130,Adam Dunn,Geovany Soto,0
131,Adam Dunn,Hanley Ramirez,5
132,Adam Dunn,Jason Kubel,3
133,Adam Dunn,Jerry Hairston,6
134,Adam Dunn,Jesus Feliciano,10
135,Adam Dunn,Jose Bautista,5
136,Adam Dunn,Jose Reyes,1
137,Adam Dunn,Josh Willingham,0
138,Adam Dunn,Mark Reynolds,2
139,Adam Dunn,Matt Kemp,6
140,Matt Kemp,Adam Dunn,6
141,Adam Dunn,Miguel Montero,1
142,Miguel Montero,Adam Dunn,1
143,Adam Dunn,Nyjer Morgan,6
144,Adam Dunn,Pablo Sandoval,0
145,Adam Dunn,Pedro Feliz,2
146,Adam Dunn,Prince Fielder,2
147,Adam Dunn,Roger Bernadina,13
148,Adam Dunn,Ronny Cedeno,0
149,Adam Dunn,Ross Gload,9
150,Adam Dunn,Ryan Zimmerman,9
151,Adam Dunn,Skip Schumaker,6
152,Adam Dunn,Stephen Drew,0
153,Adam Dunn,Troy Glaus,9
154,Adam Dunn,Will Venable,10
155,Will Venable,Adam Dunn,10
156,Adam Everett,Delmon Young,0
157,Adam Everett,Johnny Damon,1
158,Johnny Damon,Adam Everett,1
159,Adam Everett,Magglio Ordonez,0
160,Adam Everett,Mark Teixeira,0
161,Adam Jones,Adrian Beltre,3
162,Adrian Beltre,Adam Jones,3
163,Adam Jones,Alex Rios,0
164,Adam Jones,Alex Rodriguez,0
165,Adam Jones,Austin Kearns,2
166,Austin Kearns,Adam Jones,2
167,Adam Jones,Ben Zobrist,0
168,Adam Jones,Carlos Quentin,1
169,Adam Jones,Casey Kotchman,1
170,Casey Kotchman,Adam Jones,1
171,Adam Jones,Cesar Izturis,5
172,Cesar Izturis,Adam Jones,5
173,Adam Jones,Chone Figgins,4
174,Adam Jones,Daric Barton,0
175,Adam Jones,Denard Span,0
176,Adam Jones,Derek Jeter,0
177,Adam Jones,Felix Pie,0
178,Adam Jones,Gordon Beckham,0
179,Adam Jones,Howie Kendrick,0
180,Adam Jones,Joe Mauer,1
181,Adam Jones,John Jaso,0
182,Adam Jones,Jorge Posada,1
183,Adam Jones,Jose Bautista,0
184,Adam Jones,Jose Lopez,3
185,Adam Jones,Justin Smoak,0
186,Adam Jones,Luke Scott,0
187,Adam Jones,Mark Teixeira,0
188,Adam Jones,Mitch Maier,0
189,Adam Jones,Nelson Cruz,0
190,Adam Jones,Nick Markakis,0
191,Adam Jones,Nick Swisher,0
192,Adam Jones,Orlando Hudson,0
193,Adam Jones,Reggie Willits,0
194,Adam Jones,Shin-soo Choo,0
195,Adam Jones,Ty Wigginton,2
196,Adam Kennedy,Adam Dunn,0
197,Adam Kennedy,Aramis Ramirez,3
198,Aramis Ramirez,Adam Kennedy,3
199,Adam Kennedy,Ben Zobrist,2
200,Adam Kennedy,Brandon Phillips,1
201,Adam Kennedy,Chris Carter,4
202,Adam Kennedy,Corey Hart,0
203,Adam Kennedy,Jason Bay,0
204,Adam Kennedy,Jason Heyward,0
205,Adam Kennedy,Jason Kubel,2
206,Adam Kennedy,Jesus Feliciano,1
207,Jesus Feliciano,Adam Kennedy,1
208,Adam Kennedy,Jon Jay,3
209,Adam Kennedy,Jose Reyes,2
210,Adam Kennedy,Luis Castillo,1
211,Luis Castillo,Adam Kennedy,1
212,Adam Kennedy,Matt Holliday,2
213,Adam Kennedy,Nyjer Morgan,1
214,Adam Kennedy,Paul Maholm,1
215,Paul Maholm,Adam Kennedy,1
216,Adam Kennedy,Prince Fielder,0
217,Adam Kennedy,Roger Bernadina,0
218,Adam Kennedy,Ryan Zimmerman,0
219,Adam Kennedy,Scott Hairston,0
220,Adam Laroche,Adam Dunn,0
221,Adam Laroche,Andres Torres,3
222,Adam Laroche,Angel Pagan,0
223,Adam Laroche,Augie Ojeda,9
224,Adam Laroche,Ben Francisco,2
225,Adam Laroche,Carlos Gomez,5
226,Adam Laroche,Chris Snyder,2
227,Adam Laroche,Chris Young,0
228,Adam Laroche,Dan Uggla,0
229,Adam Laroche,Derrek Lee,1
230,Derrek Lee,Adam Laroche,1
231,Adam Laroche,Elvis Andrus,2
232,Adam Laroche,Jason Heyward,0
233,Adam Laroche,Josh Willingham,2
234,Adam Laroche,Justin Upton,0
235,Adam Laroche,Matt Kemp,0
236,Adam Laroche,Melky Cabrera,3
237,Adam Laroche,Michael Bourn,2
238,Adam Laroche,Miguel Montero,3
239,Adam Laroche,Prince Fielder,11
240,Adam Laroche,Rickie Weeks,0
241,Adam Laroche,Ryan Ludwick,0
242,Adam Laroche,Ryan Zimmerman,1
243,Ryan Zimmerman,Adam Laroche,1
244,Adam Laroche,Skip Schumaker,10
245,Adam Laroche,Stephen Drew,14
246,Adam Lind,Aaron Hill,1
247,Adam Lind,Asdrubal Cabrera,10
248,Adam Lind,Carl Crawford,0
249,Adam Lind,Cliff Pennington,3
250,Adam Lind,Daric Barton,3
251,Adam Lind,Evan Longoria,3
252,Adam Lind,Felix Pie,0
253,Adam Lind,Jason Bartlett,3
254,Jason Bartlett,Adam Lind,3
255,Adam Lind,Jason Kubel,6
256,Jason Kubel,Adam Lind,6
257,Adam Lind,Jeremy Hermida,9
258,Jeremy Hermida,Adam Lind,9
259,Adam Lind,Jhonny Peralta,0
260,Adam Lind,Josh Hamilton,0
261,Adam Lind,Juan Pierre,3
262,Adam Lind,Kevin Kouzmanoff,3
263,Adam Lind,Kurt Suzuki,9
264,Kurt Suzuki,Adam Lind,9
265,Adam Lind,Mark Ellis,7
266,Adam Lind,Matt Wieters,6
267,Adam Lind,Miguel Tejada,0
268,Adam Lind,Nick Markakis,9
269,Nick Markakis,Adam Lind,9
270,Adam Lind,Rajai Davis,9
271,Adam Lind,Vernon Wells,0
272,Adam Lind,Victor Martinez,3
273,Adam Moore,Cliff Pennington,0
274,Adam Moore,Matt Wieters,1
275,Matt Wieters,Adam Moore,1
276,Adam Rosales,Adam Dunn,0
277,Adam Rosales,Andre Ethier,8
278,Adam Rosales,Brandon Inge,0
279,Adam Rosales,Carl Crawford,7
280,Adam Rosales,Carlos Beltran,6
281,Carlos Beltran,Adam Rosales,6
282,Adam Rosales,Jack Cust,7
283,Adam Rosales,Jose Bautista,0
284,Adam Rosales,Kevin Kouzmanoff,0
285,Adam Rosales,Rajai Davis,7
286,Adrian Beltre,Adam Jones,3
287,Adam Jones,Adrian Beltre,3
288,Adrian Beltre,Austin Jackson,8
289,Adrian Beltre,Austin Kearns,1
290,Austin Kearns,Adrian Beltre,1
291,Adrian Beltre,Brennan Boesch,8
292,Adrian Beltre,Carl Crawford,0
293,Adrian Beltre,Carlos Pena,8
294,Adrian Beltre,Conor Jackson,0
295,Adrian Beltre,Dan Johnson,0
296,Adrian Beltre,Daniel Nava,10
297,Adrian Beltre,Daric Barton,0
298,Adrian Beltre,Dustin Pedroia,7
299,Adrian Beltre,Fred Lewis,0
300,Adrian Beltre,Gabe Kapler,6
301,Adrian Beltre,Ian Kinsler,0
302,Adrian Beltre,Ichiro Suzuki,0
303,Adrian Beltre,J. d. Drew,0
304,Adrian Beltre,J. j. Hardy,8
305,Adrian Beltre,Jason Bartlett,1
306,Jason Bartlett,Adrian Beltre,1
307,Adrian Beltre,Jason Kubel,0
308,Adrian Beltre,Jose Bautista,0
309,Adrian Beltre,Julio Borbon,2
310,Adrian Beltre,Lance Berkman,3
311,Adrian Beltre,Luke Scott,0
312,Adrian Beltre,Lyle Overbay,7
313,Adrian Beltre,Marco Scutaro,0
314,Adrian Beltre,Mark Teahen,8
315,Adrian Beltre,Mark Teixeira,11
316,Adrian Beltre,Michael Cuddyer,3
317,Adrian Beltre,Michael Saunders,13
318,Adrian Beltre,Miguel Cabrera,0
319,Adrian Beltre,Mike Aviles,5
320,Adrian Beltre,Mike Lowell,8
321,Adrian Beltre,Mike Napoli,0
322,Adrian Beltre,Nelson Cruz,0
323,Adrian Beltre,Nick Swisher,0
324,Adrian Beltre,Reid Brignac,14
325,Adrian Beltre,Victor Martinez,0
326,Adrian Gonzalez,Alex Cora,0
327,Adrian Gonzalez,Aubrey Huff,4
328,Adrian Gonzalez,Carlos Gonzalez,0
329,Adrian Gonzalez,Chase Headley,0
330,Adrian Gonzalez,Daric Barton,3
331,Adrian Gonzalez,Edgar Renteria,0
332,Adrian Gonzalez,Edwin Encarnacion,0
333,Adrian Gonzalez,Garrett Jones,0
334,Adrian Gonzalez,Geovany Soto,3
335,Adrian Gonzalez,Henry Blanco,5
336,Adrian Gonzalez,Jason Heyward,0
337,Adrian Gonzalez,Jay Bruce,1
338,Jay Bruce,Adrian Gonzalez,1
339,Adrian Gonzalez,Joey Votto,1
340,Joey Votto,Adrian Gonzalez,1
341,Adrian Gonzalez,Marlon Byrd,5
342,Adrian Gonzalez,Miguel Montero,3
343,Miguel Montero,Adrian Gonzalez,3
344,Adrian Gonzalez,Miguel Tejada,4
345,Adrian Gonzalez,Mitch Maier,2
346,Adrian Gonzalez,Nick Punto,11
347,Adrian Gonzalez,Pat Burrell,0
348,Adrian Gonzalez,Placido Polanco,0
349,Adrian Gonzalez,Prince Fielder,7
350,Adrian Gonzalez,Ryan Spilborghs,0
351,Adrian Gonzalez,Seth Smith,0
352,Adrian Gonzalez,Yorvit Torrealba,12
353,Akinori Iwamura,Ronny Cedeno,1
354,Ronny Cedeno,Akinori Iwamura,1
