,winner,loser,who_won,score
0,A. j. Cole,Rich Hill,batter,2
1,A. j. Ellis,Edubray Ramos,batter,2
2,A. j. Ellis,Jake Thompson,batter,2
3,A.J. Cole,Asdrubal Cabrera,pitcher,6
4,A.J. Cole,Cesar Hernandez,pitcher,7
5,A.J. Cole,Corey Seager,pitcher,1
6,A.J. Cole,Dominic Smith,pitcher,1
7,A.J. Cole,Freddy Galvis,pitcher,6
8,A.J. Cole,Giancarlo Stanton,pitcher,8
9,A.J. Cole,J. t. Realmuto,pitcher,2
10,A.J. Cole,Maikel Franco,pitcher,1
11,A.J. Cole,Marcell Ozuna,pitcher,2
12,A.J. Cole,Matt Reynolds,pitcher,1
13,A.J. Cole,Miguel Rojas,pitcher,1
14,A.J. Cole,Nick Hundley,pitcher,1
15,A.J. Cole,Nick Williams,pitcher,6
16,A.J. Cole,Odubel Herrera,pitcher,1
17,A.J. Cole,Pablo Sandoval,pitcher,1
18,A.J. Cole,Rich Hill,pitcher,1
19,A.J. Cole,Ryder Jones,pitcher,1
20,A.J. Cole,Vance Worley,pitcher,1
21,A.J. Cole,Yasiel Puig,pitcher,1
22,A.J. Griffin,Adam Engel,pitcher,1
23,A.J. Griffin,Adam Rosales,pitcher,6
24,A.J. Griffin,Albert Pujols,pitcher,1
25,A.J. Griffin,Brian Dozier,pitcher,1
26,A.J. Griffin,Brian Mccann,pitcher,6
27,A.J. Griffin,Bruce Maxwell,pitcher,6
28,A.J. Griffin,C. j. Cron,pitcher,6
29,A.J. Griffin,Chad Pinder,pitcher,1
30,A.J. Griffin,Chase Headley,pitcher,1
31,A.J. Griffin,Evan Gattis,pitcher,6
32,A.J. Griffin,Greg Bird,pitcher,1
33,A.J. Griffin,Hunter Renfroe,pitcher,1
34,A.J. Griffin,Jason Castro,pitcher,1
35,A.J. Griffin,Jay Bruce,pitcher,1
36,A.J. Griffin,Jed Lowrie,pitcher,6
37,A.J. Griffin,Jhoulys Chacin,pitcher,1
38,A.J. Griffin,José Abreu,pitcher,1
39,A.J. Griffin,Justin Upton,pitcher,1
40,A.J. Griffin,Khris Davis,pitcher,6
41,A.J. Griffin,Kole Calhoun,pitcher,6
42,A.J. Griffin,Leury Garcia,pitcher,6
43,A.J. Griffin,Luis Valbuena,pitcher,1
44,A.J. Griffin,Martin Maldonado,pitcher,1
45,A.J. Griffin,Matthew Joyce,pitcher,2
46,A.J. Griffin,Max Kepler,pitcher,1
47,A.J. Griffin,Miguel Cabrera,pitcher,7
48,A.J. Griffin,Neil Walker,pitcher,1
49,A.J. Griffin,Nick Castellanos,pitcher,1
50,A.J. Griffin,Rajai Davis,pitcher,13
51,A.J. Griffin,Ryon Healy,pitcher,6
52,A.J. Griffin,Starlin Castro,pitcher,1
53,A.J. Griffin,Trevor Plouffe,pitcher,1
54,A.J. Griffin,Tyler Collins,pitcher,6
55,A.J. Griffin,Yoenis Céspedes,pitcher,1
