,winner,loser,who_won,score
0,A. j. Ellis,Andrew Suarez,batter,3
1,A. j. Ellis,Anibal Sanchez,batter,3
2,A. j. Ellis,Austin Bibens-Dirkx,batter,2
3,A. j. Ellis,Chad Bettis,batter,1
4,A. j. Ellis,Clay Buchholz,batter,6
5,A. j. Ellis,Frankie Montas,batter,3
6,A. j. Ellis,Gerrit Cole,batter,3
7,A.J. Cole,Brandon Mccarthy,pitcher,6
8,A.J. Cole,Ender Inciarte,pitcher,2
9,A.J. Cole,Ozzie Albies,pitcher,2
10,Aaron Altherr,Dillon Peters,batter,12
11,Aaron Altherr,Jose Urena,batter,3
12,Aaron Altherr,Luiz Gohara,batter,2
13,Aaron Altherr,Robbie Ray,batter,6
14,Aaron Altherr,Tyler Chatwood,batter,2
15,Aaron Bummer,Daniel Murphy,pitcher,1
16,Aaron Bummer,Ian Happ,pitcher,1
17,Aaron Bummer,Jason Kipnis,pitcher,6
18,Aaron Bummer,Josh Donaldson,pitcher,1
19,Aaron Bummer,Melky Cabrera,pitcher,6
20,Aaron Hicks,Andrew Cashner,batter,3
21,Aaron Hicks,Blake Snell,batter,2
22,Aaron Hicks,Brad Keller,batter,2
23,Aaron Hicks,Brian Johnson,batter,3
24,Aaron Hicks,Caleb Smith,batter,6
25,Aaron Hicks,Danny Duffy,batter,12
26,Aaron Hicks,Dylan Bundy,batter,5
27,Aaron Hicks,Francisco Liriano,batter,3
28,Aaron Hicks,Garrett Richards,batter,2
29,Aaron Hicks,Jacob deGrom,batter,3
30,Aaron Hicks,Jake Arrieta,batter,3
31,Aaron Hicks,Jakob Junis,batter,3
32,Aaron Hicks,Jimmy Yacabonis,batter,3
33,Aaron Hicks,Julio Teheran,batter,2
34,Aaron Hicks,Marco Gonzales,batter,3
35,Aaron Hicks,Martin Perez,batter,3
36,Aaron Hicks,Noah Syndergaard,batter,3
37,Aaron Hicks,Ryan Yarbrough,batter,2
38,Aaron Hicks,Sam Gaviglio,batter,12
39,Aaron Hicks,Sean Newcomb,batter,2
40,Aaron Hicks,Sean Reid-Foley,batter,4
41,Aaron Hicks,Steven Matz,batter,2
42,Aaron Hicks,Trevor Bauer,batter,3
43,Aaron Judge,Blake Snell,batter,2
44,Aaron Judge,Brian Johnson,batter,2
45,Aaron Judge,Chris Archer,batter,3
46,Aaron Judge,Chris Sale,batter,3
47,Aaron Judge,Dylan Bundy,batter,3
48,Aaron Judge,Eduardo Paredes,batter,3
49,Aaron Judge,Erick Fedde,batter,8
50,Aaron Judge,Garrett Richards,batter,3
51,Aaron Judge,Gio Gonzalez,batter,2
52,Aaron Judge,Hunter Wood,batter,2
53,Aaron Judge,J.A. Happ,batter,6
54,Aaron Judge,Jaime Barria,batter,2
