,winner,loser,who_won,score
0,A.J. Cole,Dansby Swanson,pitcher,6
1,A.J. Cole,Ender Inciarte,pitcher,7
2,A.J. Cole,Kurt Suzuki,pitcher,1
3,A.J. Cole,Nick Markakis,pitcher,1
4,A.J. Cole,Ryan Flaherty,pitcher,6
5,Aaron Altherr,Brandon McCarthy,batter,3
6,Aaron Altherr,Gio Gonzalez,batter,2
7,Aaron Altherr,Jacob deGrom,batter,2
8,Aaron Altherr,Luke Weaver,batter,2
9,Aaron Altherr,Steven Matz,batter,8
10,Aaron Altherr,Tyler Chatwood,batter,1
11,Aaron Hicks,Andrew Cashner,batter,3
12,Aaron Hicks,Ariel Jurado,batter,12
13,Aaron Hicks,Brad Keller,batter,3
14,Aaron Hicks,Brett Anderson,batter,3
15,Aaron Hicks,Burch Smith,batter,12
16,Aaron Hicks,Chris Sale,batter,3
17,Aaron Hicks,Dallas Keuchel,batter,2
18,Aaron Hicks,Danny Duffy,batter,3
19,Aaron Hicks,Doug Fister,batter,3
20,Aaron Hicks,Eduardo Rodriguez,batter,6
21,Aaron Hicks,Erick Fedde,batter,6
22,Aaron Hicks,Hunter Wood,batter,3
23,Aaron Hicks,J.A. Happ,batter,2
24,Aaron Hicks,Jacob deGrom,batter,3
25,Aaron Hicks,Jake Arrieta,batter,12
26,Aaron Hicks,Jake Faria,batter,3
27,Aaron Hicks,Jake Odorizzi,batter,3
28,Aaron Hicks,Jakob Junis,batter,2
29,Aaron Hicks,James Shields,batter,2
30,Aaron Hicks,Jimmy Yacabonis,batter,6
31,Aaron Hicks,Kyle Gibson,batter,3
32,Aaron Hicks,Marco Estrada,batter,3
33,Aaron Hicks,Marcus Stroman,batter,2
34,Aaron Hicks,Matthew Boyd,batter,12
35,Aaron Hicks,Mike Fiers,batter,2
36,Aaron Hicks,Ryan Borucki,batter,2
37,Aaron Hicks,Sean Newcomb,batter,12
38,Aaron Hicks,Steven Matz,batter,6
39,Aaron Hicks,Thomas Pannone,batter,3
40,Aaron Hicks,Trevor Bauer,batter,2
41,Aaron Hicks,Yefry Ramirez,batter,2
42,Aaron Hicks,Zach Eflin,batter,3
43,Aaron Judge,Aaron Sanchez,batter,2
44,Aaron Judge,Anibal Sanchez,batter,12
45,Aaron Judge,Brett Anderson,batter,6
46,Aaron Judge,Caleb Smith,batter,2
47,Aaron Judge,Chris Sale,batter,3
48,Aaron Judge,Dallas Keuchel,batter,3
49,Aaron Judge,David Hess,batter,2
50,Aaron Judge,David Price,batter,26
51,Aaron Judge,Eduardo Rodriguez,batter,2
52,Aaron Judge,Felix Hernandez,batter,6
53,Aaron Judge,Garrett Richards,batter,5
54,Aaron Judge,J.A. Happ,batter,12
55,Aaron Judge,Jacob deGrom,batter,2
56,Aaron Judge,Jaime Barria,batter,12
57,Aaron Judge,Jakob Junis,batter,1
58,Aaron Judge,James Paxton,batter,12
59,Aaron Judge,Jarlin Garcia,batter,2
60,Aaron Judge,Josh Tomlin,batter,6
61,Aaron Judge,Kevin Gausman,batter,1
62,Aaron Judge,Lance Lynn,batter,3
63,Aaron Judge,Liam Hendriks,batter,12
64,Aaron Judge,Marco Estrada,batter,3
65,Aaron Judge,Marcus Stroman,batter,2
66,Aaron Judge,Mike Clevinger,batter,5
67,Aaron Judge,Mike Wright,batter,3
68,Aaron Judge,Rick Porcello,batter,3
69,Aaron Judge,Ryan Borucki,batter,3
70,Aaron Judge,Ryne Stanek,batter,9
71,Aaron Judge,Steven Matz,batter,3
72,Aaron Judge,Trevor Bauer,batter,3
73,Aaron Judge,Yefry Ramirez,batter,3
74,Aaron Judge,Yonny Chirinos,batter,3
75,Aaron Nola,Adam Eaton,pitcher,14
76,Aaron Nola,Adam Jones,pitcher,1
77,Aaron Nola,Amed Rosario,pitcher,18
78,Aaron Nola,Andrew Benintendi,pitcher,1
79,Aaron Nola,Andrew Mccutchen,pitcher,6
80,Aaron Nola,Anthony Rendon,pitcher,7
81,Aaron Nola,Austin Jackson,pitcher,6
82,Aaron Nola,Ben Zobrist,pitcher,6
83,Aaron Nola,Brandon Nimmo,pitcher,7
84,Aaron Nola,Brian Anderson,pitcher,6
85,Aaron Nola,Bryce Harper,pitcher,19
86,Aaron Nola,Buster Posey,pitcher,6
87,Aaron Nola,Cameron Maybin,pitcher,1
88,Aaron Nola,Carlos Gonzalez,pitcher,1
89,Aaron Nola,Charlie Blackmon,pitcher,1
90,Aaron Nola,Charlie Culberson,pitcher,6
91,Aaron Nola,Chris Taylor,pitcher,6
92,Aaron Nola,Curtis Granderson,pitcher,6
93,Aaron Nola,Daniel Murphy,pitcher,2
94,Aaron Nola,Dansby Swanson,pitcher,1
95,Aaron Nola,Derek Dietrich,pitcher,1
96,Aaron Nola,Ender Inciarte,pitcher,2
97,Aaron Nola,Franmil Reyes,pitcher,2
98,Aaron Nola,Freddie Freeman,pitcher,5
99,Aaron Nola,Gregor Blanco,pitcher,1
100,Aaron Nola,Gregory Polanco,pitcher,1
101,Aaron Nola,J. d. Martinez,pitcher,6
102,Aaron Nola,Jason Heyward,pitcher,1
103,Aaron Nola,Javier Baez,pitcher,6
104,Aaron Nola,Jay Bruce,pitcher,12
105,Aaron Nola,Jeff Mcneil,pitcher,12
106,Aaron Nola,Jesse Winker,pitcher,1
107,Aaron Nola,Jesus Aguilar,pitcher,1
108,Aaron Nola,Joc Pederson,pitcher,1
109,Aaron Nola,Joey Votto,pitcher,2
110,Aaron Nola,Jose Martinez,pitcher,1
111,Aaron Nola,Josh Bell,pitcher,1
112,Aaron Nola,Juan Soto,pitcher,1
113,Aaron Nola,Justin Bour,pitcher,8
114,Aaron Nola,Justin Smoak,pitcher,6
115,Aaron Nola,Justin Turner,pitcher,1
116,Aaron Nola,Kevin Plawecki,pitcher,2
117,Aaron Nola,Kris Bryant,pitcher,12
118,Aaron Nola,Kurt Suzuki,pitcher,1
119,Aaron Nola,Manny Machado,pitcher,6
120,Aaron Nola,Manuel Margot,pitcher,1
121,Aaron Nola,Mark Trumbo,pitcher,1
122,Aaron Nola,Martin Prado,pitcher,1
123,Aaron Nola,Matt Wieters,pitcher,1
124,Aaron Nola,Max Muncy,pitcher,1
125,Aaron Nola,Michael Conforto,pitcher,19
126,Aaron Nola,Miguel Rojas,pitcher,2
127,Aaron Nola,Mookie Betts,pitcher,1
128,Aaron Nola,Nick Markakis,pitcher,4
129,Aaron Nola,Nolan Arenado,pitcher,1
130,Aaron Nola,Ozzie Albies,pitcher,1
131,Aaron Nola,Starlin Castro,pitcher,2
132,Aaron Nola,Starling Marte,pitcher,6
133,Aaron Nola,Teoscar Hernandez,pitcher,2
134,Aaron Nola,Tim Beckham,pitcher,1
135,Aaron Nola,Todd Frazier,pitcher,1
136,Aaron Nola,Tommy Pham,pitcher,1
137,Aaron Nola,Travis Shaw,pitcher,2
138,Aaron Nola,Trea Turner,pitcher,7
139,Aaron Nola,Tyler O'neill,pitcher,6
140,Aaron Nola,Wilmer Flores,pitcher,6
141,Aaron Nola,Yasmani Grandal,pitcher,1
142,Aaron Nola,Yoenis Céspedes,pitcher,6
143,Aaron Sanchez,Aaron Judge,pitcher,2
144,Aaron Sanchez,Adam Eaton,pitcher,6
145,Aaron Sanchez,Adam Jones,pitcher,6
146,Aaron Sanchez,Andrelton Simmons,pitcher,1
147,Aaron Sanchez,Andrew Benintendi,pitcher,3
148,Aaron Sanchez,Avisail Garcia,pitcher,2
149,Aaron Sanchez,Brett Gardner,pitcher,1
150,Aaron Sanchez,Brian Dozier,pitcher,1
151,Aaron Sanchez,C. j. Cron,pitcher,2
152,Aaron Sanchez,Daniel Murphy,pitcher,1
153,Aaron Sanchez,Derek Dietrich,pitcher,1
154,Aaron Sanchez,Didi Gregorius,pitcher,1
155,Aaron Sanchez,Eddie Rosario,pitcher,1
156,Aaron Sanchez,Giancarlo Stanton,pitcher,2
157,Aaron Sanchez,Hanley Ramirez,pitcher,6
158,Aaron Sanchez,Ian Kinsler,pitcher,7
159,Aaron Sanchez,J. d. Martinez,pitcher,11
160,Aaron Sanchez,J. t. Realmuto,pitcher,2
161,Aaron Sanchez,Jace Peterson,pitcher,1
162,Aaron Sanchez,Ji-man Choi,pitcher,1
163,Aaron Sanchez,Joe Mauer,pitcher,1
164,Aaron Sanchez,Joey Wendle,pitcher,6
165,Aaron Sanchez,Jonathan Villar,pitcher,1
166,Aaron Sanchez,José Abreu,pitcher,6
167,Aaron Sanchez,Justin Upton,pitcher,1
168,Aaron Sanchez,Leonys Martín,pitcher,1
169,Aaron Sanchez,Luis Valbuena,pitcher,6
170,Aaron Sanchez,Mallex Smith,pitcher,1
171,Aaron Sanchez,Manny Machado,pitcher,2
172,Aaron Sanchez,Marcus Semien,pitcher,1
173,Aaron Sanchez,Matt Chapman,pitcher,6
174,Aaron Sanchez,Matt Duffy,pitcher,6
175,Aaron Sanchez,Matthew Joyce,pitcher,6
176,Aaron Sanchez,Miguel Cabrera,pitcher,1
177,Aaron Sanchez,Mike Trout,pitcher,1
178,Aaron Sanchez,Nick Castellanos,pitcher,1
179,Aaron Sanchez,Nick Williams,pitcher,6
180,Aaron Sanchez,Rafael Devers,pitcher,7
181,Aaron Sanchez,Rafael Ortega,pitcher,1
182,Aaron Sanchez,Rhys Hoskins,pitcher,1
183,Aaron Sanchez,Trea Turner,pitcher,1
184,Aaron Sanchez,Trey Mancini,pitcher,2
185,Aaron Sanchez,Xander Bogaerts,pitcher,2
186,Aaron Slegers,Adam Jones,pitcher,1
187,Aaron Slegers,Lucas Duda,pitcher,1
188,Aaron Slegers,Mark Trumbo,pitcher,1
189,Aaron Slegers,Mike Moustakas,pitcher,1
190,Aaron Slegers,Rosell Herrera,pitcher,1
191,Aaron Slegers,Tim Beckham,pitcher,1
192,Aaron Wilkerson,Dansby Swanson,pitcher,1
193,Aaron Wilkerson,Ender Inciarte,pitcher,1
194,Aaron Wilkerson,Tyler Flowers,pitcher,6
195,Abraham Almonte,Dylan Covey,batter,3
196,Adalberto Mejia,Anthony Rizzo,pitcher,1
197,Adalberto Mejia,Brandon Guyer,pitcher,1
198,Adalberto Mejia,Edwin Encarnacion,pitcher,2
199,Adalberto Mejia,Jason Heyward,pitcher,2
200,Adalberto Mejia,Javier Baez,pitcher,1
201,Adalberto Mejia,Jose Ramirez,pitcher,3
202,Adalberto Mejia,Lourdes Gurriel,pitcher,1
203,Adalberto Mejia,Rajai Davis,pitcher,1
204,Adalberto Mejia,Teoscar Hernandez,pitcher,1
205,Adalberto Mejia,Yangervis Solarte,pitcher,1
206,Adalberto Mondesi,Carlos Carrasco,batter,2
207,Adalberto Mondesi,Carlos Rodon,batter,6
208,Adalberto Mondesi,Chris Archer,batter,6
209,Adalberto Mondesi,Cody Reed,batter,3
210,Adalberto Mondesi,Daniel Norris,batter,12
211,Adalberto Mondesi,Jose Berrios,batter,2
212,Adalberto Mondesi,Kyle Gibson,batter,3
213,Adalberto Mondesi,Lucas Giolito,batter,2
214,Adalberto Mondesi,Stephen Gonsalves,batter,3
215,Adam Duvall,Andrew Suarez,batter,12
216,Adam Duvall,Ben Lively,batter,2
217,Adam Duvall,Freddy Peralta,batter,2
218,Adam Duvall,Mike Foltynewicz,batter,2
219,Adam Duvall,Wei-Yin Chen,batter,12
220,Adam Eaton,Anibal Sanchez,batter,2
221,Adam Eaton,Dan Straily,batter,2
222,Adam Eaton,Dereck Rodriguez,batter,1
223,Adam Eaton,Freddy Peralta,batter,2
224,Adam Eaton,Homer Bailey,batter,3
225,Adam Eaton,Jacob deGrom,batter,6
226,Adam Eaton,Jake Arrieta,batter,3
227,Adam Eaton,Jeff Brigham,batter,2
228,Adam Eaton,Jhoulys Chacin,batter,3
229,Adam Eaton,Joe Musgrove,batter,1
230,Adam Eaton,Jon Gray,batter,3
231,Adam Eaton,Julio Teheran,batter,2
232,Adam Eaton,Junior Guerra,batter,2
233,Adam Eaton,Luis Castillo,batter,3
234,Adam Eaton,Mike Foltynewicz,batter,9
235,Adam Eaton,Nick Pivetta,batter,6
236,Adam Eaton,Noah Syndergaard,batter,6
237,Adam Eaton,Sal Romano,batter,3
238,Adam Eaton,Sandy Alcantara,batter,5
239,Adam Eaton,Sonny Gray,batter,6
240,Adam Eaton,Steven Matz,batter,3
241,Adam Eaton,Zack Wheeler,batter,3
242,Adam Engel,Zack Littell,batter,6
243,Adam Frazier,Andrew Suarez,batter,3
244,Adam Frazier,Anthony DeSclafani,batter,6
245,Adam Frazier,Brad Keller,batter,2
246,Adam Frazier,Chase Anderson,batter,12
247,Adam Frazier,Cody Reed,batter,6
248,Adam Frazier,German Marquez,batter,3
249,Adam Frazier,Jack Flaherty,batter,3
250,Adam Frazier,Jacob deGrom,batter,3
251,Adam Frazier,John Gant,batter,8
252,Adam Frazier,Jordan Zimmermann,batter,6
253,Adam Frazier,Kevin Gausman,batter,3
254,Adam Frazier,Luis Castillo,batter,3
255,Adam Frazier,Matt Harvey,batter,12
256,Adam Frazier,Michael Fulmer,batter,2
257,Adam Frazier,Miles Mikolas,batter,6
258,Adam Frazier,Reynaldo Lopez,batter,12
259,Adam Frazier,Tanner Roark,batter,3
260,Adam Frazier,Tyson Ross,batter,2
261,Adam Jones,Aaron Sanchez,batter,3
262,Adam Jones,Chris Archer,batter,3
263,Adam Jones,Chris Sale,batter,1
264,Adam Jones,Dallas Keuchel,batter,3
265,Adam Jones,Daniel Mengden,batter,12
266,Adam Jones,Deck McGuire,batter,2
267,Adam Jones,Drew Pomeranz,batter,2
268,Adam Jones,Eduardo Rodriguez,batter,6
269,Adam Jones,Francisco Liriano,batter,3
270,Adam Jones,Gerrit Cole,batter,6
271,Adam Jones,Hector Santiago,batter,2
272,Adam Jones,Ian Kennedy,batter,6
273,Adam Jones,Jake Faria,batter,9
274,Adam Jones,Jason Vargas,batter,3
275,Adam Jones,Jefry Rodriguez,batter,2
276,Adam Jones,Jordan Montgomery,batter,3
277,Adam Jones,Julio Teheran,batter,6
278,Adam Jones,Lucas Giolito,batter,6
279,Adam Jones,Marcus Stroman,batter,3
280,Adam Jones,Masahiro Tanaka,batter,20
281,Adam Jones,Nathan Eovaldi,batter,3
282,Adam Jones,Nick Pivetta,batter,12
283,Adam Jones,Ryne Stanek,batter,12
284,Adam Jones,Sergio Romo,batter,3
285,Adam Jones,Steven Wright,batter,3
286,Adam Jones,Thomas Pannone,batter,3
287,Adam Jones,Tyler Skaggs,batter,3
288,Adam Jones,Yonny Chirinos,batter,2
289,Adam Jones,Zack Wheeler,batter,6
290,Adam Plutko,Alex Gordon,pitcher,1
291,Adam Plutko,Carlos Sanchez,pitcher,1
292,Adam Plutko,Cedric Mullins,pitcher,1
293,Adam Plutko,Daniel Palka,pitcher,1
294,Adam Plutko,Dustin Fowler,pitcher,6
295,Adam Plutko,Eddie Rosario,pitcher,1
296,Adam Plutko,Hunter Dozier,pitcher,1
297,Adam Plutko,J. d. Martinez,pitcher,6
298,Adam Plutko,Jed Lowrie,pitcher,1
299,Adam Plutko,Jeimer Candelario,pitcher,1
300,Adam Plutko,Joe Mauer,pitcher,1
301,Adam Plutko,Jonathan Villar,pitcher,6
302,Adam Plutko,Josh Donaldson,pitcher,1
303,Adam Plutko,José Abreu,pitcher,1
304,Adam Plutko,Kendrys Morales,pitcher,2
305,Adam Plutko,Kris Bryant,pitcher,1
306,Adam Plutko,Logan Forsythe,pitcher,1
307,Adam Plutko,Lourdes Gurriel,pitcher,6
308,Adam Plutko,Mark Canha,pitcher,1
309,Adam Plutko,Mookie Betts,pitcher,6
310,Adam Plutko,Nick Castellanos,pitcher,1
311,Adam Plutko,Niko Goodrum,pitcher,1
312,Adam Plutko,Omar Narvaez,pitcher,1
313,Adam Plutko,Rafael Devers,pitcher,1
314,Adam Plutko,Randal Grichuk,pitcher,1
315,Adam Plutko,Rowdy Tellez,pitcher,6
316,Adam Plutko,Steve Pearce,pitcher,1
317,Adam Plutko,Teoscar Hernandez,pitcher,6
318,Adam Plutko,Tim Anderson,pitcher,6
319,Adam Plutko,Trey Mancini,pitcher,1
320,Adam Plutko,Victor Martinez,pitcher,1
321,Adam Plutko,Whit Merrifield,pitcher,1
322,Adam Plutko,Xander Bogaerts,pitcher,6
323,Adam Wainwright,Adam Frazier,pitcher,6
324,Adam Wainwright,Aj Pollock,pitcher,1
325,Adam Wainwright,Brandon Crawford,pitcher,1
326,Adam Wainwright,Cory Spangenberg,pitcher,2
327,Adam Wainwright,Evan Longoria,pitcher,6
328,Adam Wainwright,Francisco Cervelli,pitcher,1
329,Adam Wainwright,Gregor Blanco,pitcher,1
330,Adam Wainwright,Ian Happ,pitcher,6
331,Adam Wainwright,Javier Baez,pitcher,6
332,Adam Wainwright,Joc Pederson,pitcher,1
333,Adam Wainwright,Jonathan Villar,pitcher,6
334,Adam Wainwright,Jose Pirela,pitcher,6
335,Adam Wainwright,Ketel Marte,pitcher,2
336,Adam Wainwright,Kris Bryant,pitcher,12
337,Adam Wainwright,Manny Machado,pitcher,1
338,Adam Wainwright,Max Muncy,pitcher,6
339,Adam Wainwright,Paul Goldschmidt,pitcher,6
340,Adam Wainwright,Ryan Braun,pitcher,1
341,Adam Wainwright,Starling Marte,pitcher,1
