,winner,loser,who_won,score
0,A. j. Ellis,Dillon Gee,batter,6
1,A. j. Ellis,Josh Johnson,batter,3
2,A. j. Pierzynski,Bruce Chen,batter,3
3,A. j. Pierzynski,Cole De Vries,batter,12
4,A. j. Pierzynski,Daniel Bard,batter,6
5,A. j. Pierzynski,Derek Lowe,batter,6
6,A. j. Pierzynski,Felix Doubront,batter,2
7,A. j. Pierzynski,Hector Noesi,batter,2
8,A. j. Pierzynski,Jeremy Guthrie,batter,3
9,A. j. Pierzynski,Josh Tomlin,batter,12
10,A. j. Pierzynski,Justin Masterson,batter,9
11,A. j. Pierzynski,Max Scherzer,batter,3
12,A. j. Pierzynski,Roy Oswalt,batter,6
13,A. j. Pierzynski,Zack Greinke,batter,12
14,A.J. Burnett,Alex Gordon,pitcher,1
15,A.J. Burnett,Alexi Amarista,pitcher,1
16,A.J. Burnett,Alfonso Soriano,pitcher,6
17,A.J. Burnett,Allen Craig,pitcher,1
18,A.J. Burnett,Andy Dirks,pitcher,1
19,A.J. Burnett,Anthony Rizzo,pitcher,6
20,A.J. Burnett,Aramis Ramirez,pitcher,7
21,A.J. Burnett,Austin Jackson,pitcher,1
22,A.J. Burnett,Brandon Phillips,pitcher,2
23,A.J. Burnett,Brett Wallace,pitcher,6
24,A.J. Burnett,Brian Mccann,pitcher,6
25,A.J. Burnett,Bryan Lahair,pitcher,6
26,A.J. Burnett,Bryce Harper,pitcher,1
27,A.J. Burnett,Carlos Beltran,pitcher,6
28,A.J. Burnett,Carlos Lee,pitcher,1
29,A.J. Burnett,Carlos Santana,pitcher,1
30,A.J. Burnett,Chase Headley,pitcher,1
31,A.J. Burnett,Chris Heisey,pitcher,12
32,A.J. Burnett,Daniel Descalso,pitcher,6
33,A.J. Burnett,David Dejesus,pitcher,3
34,A.J. Burnett,David Freese,pitcher,6
35,A.J. Burnett,Don Kelly,pitcher,1
36,A.J. Burnett,Eric Hosmer,pitcher,1
37,A.J. Burnett,Everth Cabrera,pitcher,1
38,A.J. Burnett,Fernando Martinez,pitcher,1
39,A.J. Burnett,Freddie Freeman,pitcher,7
40,A.J. Burnett,Gregor Blanco,pitcher,6
41,A.J. Burnett,Hunter Pence,pitcher,1
42,A.J. Burnett,Ian Desmond,pitcher,6
43,A.J. Burnett,J. d. Martinez,pitcher,6
44,A.J. Burnett,Jason Heyward,pitcher,1
45,A.J. Burnett,Jay Bruce,pitcher,3
46,A.J. Burnett,Jed Lowrie,pitcher,1
47,A.J. Burnett,Jimmy Rollins,pitcher,6
48,A.J. Burnett,Johnny Damon,pitcher,1
49,A.J. Burnett,Johnny Giavotella,pitcher,1
50,A.J. Burnett,Jonathan Lucroy,pitcher,6
51,A.J. Burnett,Jordan Schafer,pitcher,7
52,A.J. Burnett,Jose Altuve,pitcher,3
53,A.J. Burnett,Jose Reyes,pitcher,1
54,A.J. Burnett,Juan Pierre,pitcher,1
55,A.J. Burnett,Justin Maxwell,pitcher,1
56,A.J. Burnett,Lance Lynn,pitcher,1
57,A.J. Burnett,Logan Morrison,pitcher,1
58,A.J. Burnett,Mark Ellis,pitcher,6
59,A.J. Burnett,Martin Prado,pitcher,6
60,A.J. Burnett,Marwin Gonzalez,pitcher,1
61,A.J. Burnett,Matt Carpenter,pitcher,7
62,A.J. Burnett,Matt Kemp,pitcher,6
63,A.J. Burnett,Miguel Cabrera,pitcher,1
64,A.J. Burnett,Nyjer Morgan,pitcher,1
65,A.J. Burnett,Pablo Sandoval,pitcher,1
66,A.J. Burnett,Prince Fielder,pitcher,2
67,A.J. Burnett,Rickie Weeks,pitcher,12
68,A.J. Burnett,Ryan Braun,pitcher,12
