,winner,loser,who_won,score
0,A. j. Ellis,Jason Marquis,batter,3
1,A. j. Pierzynski,Aaron Harang,batter,3
2,A. j. Pierzynski,Armando Galarraga,batter,12
3,A. j. Pierzynski,Braden Looper,batter,3
4,A. j. Pierzynski,Brett Tomko,batter,3
5,A. j. Pierzynski,Dusty Hughes,batter,3
6,A. j. Pierzynski,Gil Meche,batter,3
7,A. j. Pierzynski,Joe Saunders,batter,3
8,A. j. Pierzynski,Justin Masterson,batter,3
9,A. j. Pierzynski,Nick Blackburn,batter,3
10,A. j. Pierzynski,Randy Wolf,batter,3
11,A. j. Pierzynski,Sergio Mitre,batter,6
12,A. j. Pierzynski,Trevor Cahill,batter,2
13,A.J. Burnett,Aaron Hill,pitcher,7
14,A.J. Burnett,Adam Jones,pitcher,7
15,A.J. Burnett,Adam Kennedy,pitcher,6
16,A.J. Burnett,Adam Lind,pitcher,6
17,A.J. Burnett,Adrian Beltre,pitcher,1
18,A.J. Burnett,Akinori Iwamura,pitcher,1
19,A.J. Burnett,Alex Cora,pitcher,7
20,A.J. Burnett,Alex Rios,pitcher,1
21,A.J. Burnett,Andruw Jones,pitcher,1
22,A.J. Burnett,Argenis Reyes,pitcher,1
23,A.J. Burnett,Aubrey Huff,pitcher,1
24,A.J. Burnett,B. j. Upton,pitcher,19
25,A.J. Burnett,Ben Zobrist,pitcher,1
26,A.J. Burnett,Billy Butler,pitcher,1
27,A.J. Burnett,Bobby Abreu,pitcher,2
28,A.J. Burnett,Brandon Inge,pitcher,1
29,A.J. Burnett,Brendan Harris,pitcher,1
30,A.J. Burnett,Brian Roberts,pitcher,8
31,A.J. Burnett,Carl Crawford,pitcher,7
32,A.J. Burnett,Carlos Beltran,pitcher,6
33,A.J. Burnett,Chase Utley,pitcher,1
34,A.J. Burnett,Chone Figgins,pitcher,6
35,A.J. Burnett,Chris Coghlan,pitcher,1
36,A.J. Burnett,David Ortiz,pitcher,3
37,A.J. Burnett,David Wright,pitcher,6
38,A.J. Burnett,Denard Span,pitcher,7
39,A.J. Burnett,Dustin Pedroia,pitcher,1
40,A.J. Burnett,Emilio Bonifacio,pitcher,1
41,A.J. Burnett,Erick Aybar,pitcher,6
42,A.J. Burnett,Evan Longoria,pitcher,12
43,A.J. Burnett,Fernando Martinez,pitcher,1
44,A.J. Burnett,Franklin Gutierrez,pitcher,1
45,A.J. Burnett,Gordon Beckham,pitcher,6
46,A.J. Burnett,Gregg Zaun,pitcher,1
47,A.J. Burnett,Hank Blalock,pitcher,1
48,A.J. Burnett,Ian Kinsler,pitcher,1
49,A.J. Burnett,J. d. Drew,pitcher,7
50,A.J. Burnett,Jacoby Ellsbury,pitcher,2
51,A.J. Burnett,Jason Bay,pitcher,1
52,A.J. Burnett,Jason Kubel,pitcher,8
53,A.J. Burnett,Jayson Werth,pitcher,12
54,A.J. Burnett,Jeff Fiorentino,pitcher,6
55,A.J. Burnett,Jermaine Dye,pitcher,6
56,A.J. Burnett,Jhonny Peralta,pitcher,6
57,A.J. Burnett,Jim Thome,pitcher,1
58,A.J. Burnett,Jimmy Rollins,pitcher,1
59,A.J. Burnett,Joe Mauer,pitcher,2
60,A.J. Burnett,Jose Lopez,pitcher,1
61,A.J. Burnett,Josh Hamilton,pitcher,12
62,A.J. Burnett,Juan Rivera,pitcher,2
63,A.J. Burnett,Julio Borbon,pitcher,6
64,A.J. Burnett,Kendrys Morales,pitcher,1
65,A.J. Burnett,Kevin Youkilis,pitcher,1
66,A.J. Burnett,Kurt Suzuki,pitcher,6
67,A.J. Burnett,Luke Scott,pitcher,1
68,A.J. Burnett,Maicer Izturis,pitcher,2
69,A.J. Burnett,Marco Scutaro,pitcher,8
70,A.J. Burnett,Mark Derosa,pitcher,1
71,A.J. Burnett,Michael Young,pitcher,2
72,A.J. Burnett,Miguel Cabrera,pitcher,1
73,A.J. Burnett,Mitch Maier,pitcher,1
74,A.J. Burnett,Nelson Cruz,pitcher,6
75,A.J. Burnett,Nick Markakis,pitcher,8
76,A.J. Burnett,Orlando Cabrera,pitcher,1
77,A.J. Burnett,Pat Burrell,pitcher,1
78,A.J. Burnett,Pedro Feliz,pitcher,2
79,A.J. Burnett,Placido Polanco,pitcher,1
80,A.J. Burnett,Rajai Davis,pitcher,1
81,A.J. Burnett,Raul Ibanez,pitcher,2
82,A.J. Burnett,Reid Brignac,pitcher,1
83,A.J. Burnett,Ryan Howard,pitcher,6
84,A.J. Burnett,Scott Rolen,pitcher,1
85,A.J. Burnett,Shane Victorino,pitcher,7
86,A.J. Burnett,Torii Hunter,pitcher,2
87,A.J. Burnett,Vernon Wells,pitcher,6
88,A.J. Burnett,Victor Martinez,pitcher,3
89,A.J. Burnett,Vladimir Guerrero,pitcher,1
90,A.J. Burnett,Willy Aybar,pitcher,7
91,A.J. Burnett,Yuniesky Betancourt,pitcher,6
92,Aaron Cook,Aaron Rowand,pitcher,1
93,Aaron Cook,Adam Kennedy,pitcher,1
94,Aaron Cook,Adam Rosales,pitcher,6
95,Aaron Cook,Albert Pujols,pitcher,2
96,Aaron Cook,Andre Ethier,pitcher,2
97,Aaron Cook,B. j. Upton,pitcher,6
98,Aaron Cook,Bobby Abreu,pitcher,6
99,Aaron Cook,Brendan Ryan,pitcher,1
100,Aaron Cook,Brian Giles,pitcher,1
101,Aaron Cook,Brian Mccann,pitcher,1
102,Aaron Cook,Carl Crawford,pitcher,1
103,Aaron Cook,Carlos Pena,pitcher,6
104,Aaron Cook,Casey Blake,pitcher,4
105,Aaron Cook,Casey Kotchman,pitcher,1
106,Aaron Cook,Chase Utley,pitcher,3
107,Aaron Cook,Chone Figgins,pitcher,1
108,Aaron Cook,Chris Coghlan,pitcher,6
109,Aaron Cook,Chris Young,pitcher,1
110,Aaron Cook,Delwyn Young,pitcher,1
111,Aaron Cook,Drew Sutton,pitcher,1
112,Aaron Cook,Eliezer Alfonzo,pitcher,1
113,Aaron Cook,Eric Byrnes,pitcher,6
114,Aaron Cook,Eugenio Velez,pitcher,1
115,Aaron Cook,Everth Cabrera,pitcher,1
116,Aaron Cook,Felipe Lopez,pitcher,1
117,Aaron Cook,Frank Catalanotto,pitcher,2
118,Aaron Cook,Fred Lewis,pitcher,1
119,Aaron Cook,Freddy Sanchez,pitcher,1
120,Aaron Cook,Garret Anderson,pitcher,1
121,Aaron Cook,Gerardo Parra,pitcher,2
122,Aaron Cook,Jack Cust,pitcher,1
123,Aaron Cook,James Loney,pitcher,1
124,Aaron Cook,Jimmy Rollins,pitcher,2
125,Aaron Cook,Jody Gerut,pitcher,2
126,Aaron Cook,Joey Votto,pitcher,1
127,Aaron Cook,Jorge Cantu,pitcher,1
128,Aaron Cook,Justin Upton,pitcher,2
129,Aaron Cook,Kevin Kouzmanoff,pitcher,1
130,Aaron Cook,Kurt Suzuki,pitcher,2
131,Aaron Cook,Luis Rodriguez,pitcher,1
132,Aaron Cook,Mark Reynolds,pitcher,6
133,Aaron Cook,Martin Prado,pitcher,6
134,Aaron Cook,Matt Holliday,pitcher,1
135,Aaron Cook,Matt Kemp,pitcher,3
136,Aaron Cook,Miguel Tejada,pitcher,1
137,Aaron Cook,Nate Mclouth,pitcher,2
138,Aaron Cook,Nick Johnson,pitcher,1
139,Aaron Cook,Pablo Sandoval,pitcher,1
140,Aaron Cook,Prince Fielder,pitcher,6
141,Aaron Cook,Randy Winn,pitcher,1
142,Aaron Cook,Rick Ankiel,pitcher,1
143,Aaron Cook,Ross Gload,pitcher,1
144,Aaron Cook,Ryan Braun,pitcher,6
145,Aaron Cook,Ryan Howard,pitcher,7
146,Aaron Cook,Scott Hairston,pitcher,1
147,Aaron Cook,Shane Victorino,pitcher,2
148,Aaron Cook,Skip Schumaker,pitcher,1
149,Aaron Cook,Stephen Drew,pitcher,2
150,Aaron Cook,Vladimir Guerrero,pitcher,1
151,Aaron Cook,Will Venable,pitcher,6
152,Aaron Cook,Yunel Escobar,pitcher,1
153,Aaron Cunningham,Jeremy Guthrie,batter,3
154,Aaron Harang,Adam Dunn,pitcher,1
155,Aaron Harang,Albert Pujols,pitcher,3
156,Aaron Harang,Alfonso Soriano,pitcher,1
157,Aaron Harang,Angel Pagan,pitcher,1
158,Aaron Harang,Bengie Molina,pitcher,6
159,Aaron Harang,Bill Hall,pitcher,6
160,Aaron Harang,Brian Giles,pitcher,1
161,Aaron Harang,Brian Mccann,pitcher,6
162,Aaron Harang,Carlos Beltran,pitcher,1
163,Aaron Harang,Carlos Lee,pitcher,1
164,Aaron Harang,Casey Mcgehee,pitcher,6
165,Aaron Harang,Chase Utley,pitcher,1
166,Aaron Harang,Chris Duncan,pitcher,6
167,Aaron Harang,Chris Getz,pitcher,6
168,Aaron Harang,Colby Rasmus,pitcher,6
169,Aaron Harang,Craig Counsell,pitcher,1
170,Aaron Harang,Daniel Murphy,pitcher,1
171,Aaron Harang,David Eckstein,pitcher,1
172,Aaron Harang,David Wright,pitcher,6
173,Aaron Harang,Derrek Lee,pitcher,3
174,Aaron Harang,Eliezer Alfonzo,pitcher,1
175,Aaron Harang,Emilio Bonifacio,pitcher,1
176,Aaron Harang,Eugenio Velez,pitcher,2
177,Aaron Harang,Everth Cabrera,pitcher,1
178,Aaron Harang,Felipe Lopez,pitcher,6
179,Aaron Harang,Freddy Sanchez,pitcher,7
180,Aaron Harang,Gary Sheffield,pitcher,1
181,Aaron Harang,Grady Sizemore,pitcher,1
182,Aaron Harang,Ivan Rodriguez,pitcher,7
183,Aaron Harang,Jamey Carroll,pitcher,6
184,Aaron Harang,Jeff Francoeur,pitcher,1
185,Aaron Harang,Jimmy Rollins,pitcher,7
186,Aaron Harang,John Baker,pitcher,6
187,Aaron Harang,Jorge Cantu,pitcher,1
188,Aaron Harang,Juan Uribe,pitcher,1
189,Aaron Harang,Justin Upton,pitcher,1
190,Aaron Harang,Kazuo Matsui,pitcher,1
191,Aaron Harang,Kosuke Fukudome,pitcher,1
192,Aaron Harang,Lance Berkman,pitcher,7
193,Aaron Harang,Michael Bourn,pitcher,6
194,Aaron Harang,Miguel Tejada,pitcher,2
195,Aaron Harang,Mike Cameron,pitcher,2
196,Aaron Harang,Milton Bradley,pitcher,6
197,Aaron Harang,Nate Mclouth,pitcher,7
198,Aaron Harang,Nick Johnson,pitcher,1
199,Aaron Harang,Pablo Sandoval,pitcher,1
200,Aaron Harang,Paul Konerko,pitcher,2
201,Aaron Harang,Raul Ibanez,pitcher,6
202,Aaron Harang,Ryan Braun,pitcher,6
203,Aaron Harang,Ryan Doumit,pitcher,1
204,Aaron Harang,Ryan Howard,pitcher,1
205,Aaron Harang,Ryan Ludwick,pitcher,6
206,Aaron Harang,Ryan Theriot,pitcher,8
207,Aaron Harang,Ryan Zimmerman,pitcher,2
208,Aaron Harang,Scott Hairston,pitcher,1
209,Aaron Harang,Shane Victorino,pitcher,1
210,Aaron Harang,Stephen Drew,pitcher,1
211,Aaron Harang,Tony Gwynn,pitcher,1
212,Aaron Harang,Victor Martinez,pitcher,6
213,Aaron Harang,Wandy Rodriguez,batter,3
214,Aaron Harang,Yunel Escobar,pitcher,1
215,Aaron Hill,A.J. Burnett,batter,2
216,Aaron Hill,Anthony Ortega,batter,12
217,Aaron Hill,Brad Penny,batter,3
218,Aaron Hill,Brian Matusz,batter,3
219,Aaron Hill,Bronson Arroyo,batter,12
220,Aaron Hill,Chien-Ming Wang,batter,3
221,Aaron Hill,Clay Buchholz,batter,3
222,Aaron Hill,Clayton Richard,batter,3
223,Aaron Hill,Cliff Lee,batter,6
224,Aaron Hill,David Price,batter,4
225,Aaron Hill,Derek Holland,batter,6
226,Aaron Hill,Dustin Nippert,batter,3
227,Aaron Hill,Felix Hernandez,batter,9
228,Aaron Hill,Jamie Moyer,batter,18
229,Aaron Hill,Jeff Manship,batter,2
230,Aaron Hill,Joba Chamberlain,batter,6
231,Aaron Hill,John Danks,batter,3
232,Aaron Hill,Johnny Cueto,batter,12
233,Aaron Hill,Jon Lester,batter,6
234,Aaron Hill,Jose Contreras,batter,3
235,Aaron Hill,Josh Beckett,batter,9
236,Aaron Hill,Josh Johnson,batter,3
237,Aaron Hill,Josh Outman,batter,3
238,Aaron Hill,Justin Verlander,batter,3
239,Aaron Hill,Kevin Millwood,batter,3
240,Aaron Hill,Kevin Slowey,batter,3
241,Aaron Hill,Kyle Davies,batter,2
242,Aaron Hill,Mark Buehrle,batter,3
