,winner,loser,who_won,score
0,A. j. Ellis,Eric Jokisch,batter,12
1,A. j. Ellis,Tim Hudson,batter,3
2,A. j. Ellis,Trevor Bauer,batter,3
3,A. j. Pierzynski,David Price,batter,12
4,A. j. Pierzynski,Justin Masterson,batter,2
5,A. j. Pierzynski,Michael Pineda,batter,3
6,A. j. Pierzynski,Mike Minor,batter,3
7,A. j. Pierzynski,Robbie Ross Jr.,batter,3
8,A.J. Burnett,Adam Laroche,pitcher,1
9,A.J. Burnett,Adeiny Hechavarria,pitcher,1
10,A.J. Burnett,Alex Rios,pitcher,1
11,A.J. Burnett,Andre Ethier,pitcher,6
12,A.J. Burnett,Andrelton Simmons,pitcher,2
13,A.J. Burnett,Andrew Mccutchen,pitcher,1
14,A.J. Burnett,Anthony Rendon,pitcher,4
15,A.J. Burnett,B. j. Upton,pitcher,2
16,A.J. Burnett,Buster Posey,pitcher,1
17,A.J. Burnett,Carl Crawford,pitcher,2
18,A.J. Burnett,Carlos Quentin,pitcher,2
19,A.J. Burnett,Casey Mcgehee,pitcher,1
20,A.J. Burnett,Chris Young,pitcher,1
21,A.J. Burnett,Christian Yelich,pitcher,2
22,A.J. Burnett,Curtis Granderson,pitcher,1
23,A.J. Burnett,Daniel Murphy,pitcher,6
24,A.J. Burnett,David Wright,pitcher,4
25,A.J. Burnett,Denard Span,pitcher,4
26,A.J. Burnett,Derek Dietrich,pitcher,3
27,A.J. Burnett,Efren Navarro,pitcher,1
28,A.J. Burnett,Ehire Adrianza,pitcher,1
29,A.J. Burnett,Elvis Andrus,pitcher,1
30,A.J. Burnett,Emilio Bonifacio,pitcher,1
31,A.J. Burnett,Erick Aybar,pitcher,6
32,A.J. Burnett,Freddie Freeman,pitcher,1
33,A.J. Burnett,Geovany Soto,pitcher,1
34,A.J. Burnett,Gerardo Parra,pitcher,6
35,A.J. Burnett,Giancarlo Stanton,pitcher,13
36,A.J. Burnett,Gregory Polanco,pitcher,6
37,A.J. Burnett,Hanley Ramirez,pitcher,6
38,A.J. Burnett,Hunter Pence,pitcher,1
39,A.J. Burnett,Ian Desmond,pitcher,7
40,A.J. Burnett,Ike Davis,pitcher,6
41,A.J. Burnett,Jake Goebbert,pitcher,6
42,A.J. Burnett,Jake Marisnick,pitcher,1
43,A.J. Burnett,Jarrod Saltalamacchia,pitcher,6
44,A.J. Burnett,Jason Heyward,pitcher,1
45,A.J. Burnett,Jayson Werth,pitcher,16
46,A.J. Burnett,John Baker,pitcher,1
47,A.J. Burnett,Jon Jay,pitcher,2
48,A.J. Burnett,Jose Bautista,pitcher,2
49,A.J. Burnett,Jose Reyes,pitcher,1
50,A.J. Burnett,Josh Hamilton,pitcher,6
51,A.J. Burnett,Josh Harrison,pitcher,12
52,A.J. Burnett,Juan Lagares,pitcher,12
53,A.J. Burnett,Justin Ruggiano,pitcher,1
54,A.J. Burnett,Justin Upton,pitcher,2
55,A.J. Burnett,Kyle Seager,pitcher,6
56,A.J. Burnett,Lucas Duda,pitcher,2
57,A.J. Burnett,Luis Valbuena,pitcher,1
58,A.J. Burnett,Marcell Ozuna,pitcher,1
59,A.J. Burnett,Martin Prado,pitcher,1
60,A.J. Burnett,Matt Den dekker,pitcher,1
61,A.J. Burnett,Matt Holliday,pitcher,2
62,A.J. Burnett,Matt Kemp,pitcher,6
63,A.J. Burnett,Mike Trout,pitcher,8
64,A.J. Burnett,Nate Schierholtz,pitcher,1
65,A.J. Burnett,Paul Goldschmidt,pitcher,6
66,A.J. Burnett,Prince Fielder,pitcher,1
67,A.J. Burnett,Rene Rivera,pitcher,1
68,A.J. Burnett,Robinson Cano,pitcher,1
69,A.J. Burnett,Ruben Tejada,pitcher,1
70,A.J. Burnett,Ryan Zimmerman,pitcher,6
71,A.J. Burnett,Stephen Vogt,pitcher,1
72,A.J. Burnett,Travis Snider,pitcher,6
73,A.J. Burnett,Will Venable,pitcher,1
74,A.J. Burnett,Yasiel Puig,pitcher,1
75,A.J. Burnett,Yasmani Grandal,pitcher,2
76,Aaron Brooks,Anthony Gose,pitcher,2
77,Aaron Harang,Aaron Hill,pitcher,2
78,Aaron Harang,Adam Laroche,pitcher,9
79,Aaron Harang,Adrian Gonzalez,pitcher,2
80,Aaron Harang,Albert Pujols,pitcher,2
81,Aaron Harang,Andrew Mccutchen,pitcher,6
82,Aaron Harang,Anthony Rendon,pitcher,3
83,Aaron Harang,Anthony Rizzo,pitcher,1
84,Aaron Harang,Ben Revere,pitcher,1
85,Aaron Harang,Billy Hamilton,pitcher,1
86,Aaron Harang,Brandon Phillips,pitcher,6
87,Aaron Harang,Carlos Gomez,pitcher,1
88,Aaron Harang,Casey Mcgehee,pitcher,3
89,Aaron Harang,Chase Utley,pitcher,14
90,Aaron Harang,Chris Owings,pitcher,1
91,Aaron Harang,Christian Yelich,pitcher,20
92,Aaron Harang,Cody Asche,pitcher,6
93,Aaron Harang,Curtis Granderson,pitcher,2
94,Aaron Harang,Daniel Murphy,pitcher,8
95,Aaron Harang,David Ortiz,pitcher,6
96,Aaron Harang,David Wright,pitcher,8
97,Aaron Harang,Dee Strange-gordon,pitcher,1
98,Aaron Harang,Denard Span,pitcher,2
99,Aaron Harang,Derek Dietrich,pitcher,1
100,Aaron Harang,Dexter Fowler,pitcher,1
101,Aaron Harang,Domonic Brown,pitcher,6
102,Aaron Harang,Ed Lucas,pitcher,1
103,Aaron Harang,Ender Inciarte,pitcher,1
104,Aaron Harang,Eric Young,pitcher,1
105,Aaron Harang,Gerardo Parra,pitcher,1
106,Aaron Harang,Giancarlo Stanton,pitcher,19
107,Aaron Harang,Hanley Ramirez,pitcher,1
108,Aaron Harang,Ian Desmond,pitcher,6
109,Aaron Harang,Jayson Werth,pitcher,2
110,Aaron Harang,Jimmy Rollins,pitcher,7
111,Aaron Harang,Jon Singleton,pitcher,1
112,Aaron Harang,Jonny Gomes,pitcher,2
113,Aaron Harang,Jordany Valdespin,pitcher,1
114,Aaron Harang,Jose Altuve,pitcher,1
115,Aaron Harang,Josh Hamilton,pitcher,1
116,Aaron Harang,Josh Harrison,pitcher,7
117,Aaron Harang,Justin Bour,pitcher,6
118,Aaron Harang,Kolten Wong,pitcher,6
119,Aaron Harang,Logan Schafer,pitcher,1
120,Aaron Harang,Marcell Ozuna,pitcher,1
121,Aaron Harang,Mark Reynolds,pitcher,1
122,Aaron Harang,Marlon Byrd,pitcher,6
123,Aaron Harang,Martin Prado,pitcher,1
124,Aaron Harang,Matt Carpenter,pitcher,2
125,Aaron Harang,Matt Holliday,pitcher,7
126,Aaron Harang,Matt Kemp,pitcher,1
127,Aaron Harang,Mike Bolsinger,pitcher,1
128,Aaron Harang,Mike Trout,pitcher,1
129,Aaron Harang,Neil Walker,pitcher,6
130,Aaron Harang,Reid Brignac,pitcher,6
131,Aaron Harang,Ryan Braun,pitcher,2
