,winner,loser,who_won,score
0,A. j. Pierzynski,Bruce Chen,batter,3
1,A. j. Pierzynski,Chris Tillman,batter,6
2,A. j. Pierzynski,Dustin McGowan,batter,3
3,A. j. Pierzynski,Graham Godfrey,batter,3
4,A. j. Pierzynski,Hiroki Kuroda,batter,12
5,A. j. Pierzynski,Jon Garland,batter,3
6,A. j. Pierzynski,Jon Lester,batter,3
7,A. j. Pierzynski,Justin Verlander,batter,3
8,A. j. Pierzynski,Randy Wells,batter,3
9,A. j. Pierzynski,Rick Porcello,batter,2
10,A. j. Pierzynski,Roberto Hernandez,batter,2
11,A.J. Burnett,Aaron Hill,pitcher,6
12,A.J. Burnett,Adam Dunn,pitcher,1
13,A.J. Burnett,Adam Jones,pitcher,6
14,A.J. Burnett,Adam Lind,pitcher,6
15,A.J. Burnett,Adrian Gonzalez,pitcher,1
16,A.J. Burnett,Alex Gordon,pitcher,1
17,A.J. Burnett,Alexei Ramírez,pitcher,2
18,A.J. Burnett,Aramis Ramirez,pitcher,1
19,A.J. Burnett,Austin Jackson,pitcher,6
20,A.J. Burnett,B. j. Upton,pitcher,2
21,A.J. Burnett,Ben Revere,pitcher,1
22,A.J. Burnett,Ben Zobrist,pitcher,6
23,A.J. Burnett,Billy Butler,pitcher,6
24,A.J. Burnett,Blake Dewitt,pitcher,1
25,A.J. Burnett,Bobby Abreu,pitcher,6
26,A.J. Burnett,Carl Crawford,pitcher,2
27,A.J. Burnett,Carlos Gonzalez,pitcher,1
28,A.J. Burnett,Carlos Quentin,pitcher,1
29,A.J. Burnett,Carlos Santana,pitcher,2
30,A.J. Burnett,Chris Nelson,pitcher,6
31,A.J. Burnett,Chris Parmelee,pitcher,1
32,A.J. Burnett,Coco Crisp,pitcher,6
33,A.J. Burnett,Conor Jackson,pitcher,1
34,A.J. Burnett,David Dejesus,pitcher,6
35,A.J. Burnett,Delmon Young,pitcher,1
36,A.J. Burnett,Denard Span,pitcher,1
37,A.J. Burnett,Derrek Lee,pitcher,1
38,A.J. Burnett,Don Kelly,pitcher,1
39,A.J. Burnett,Dustin Ackley,pitcher,2
40,A.J. Burnett,Dustin Pedroia,pitcher,4
41,A.J. Burnett,Eric Hosmer,pitcher,1
42,A.J. Burnett,Erick Aybar,pitcher,1
43,A.J. Burnett,Evan Longoria,pitcher,6
44,A.J. Burnett,Fernando Martinez,pitcher,6
45,A.J. Burnett,Franklin Gutierrez,pitcher,6
46,A.J. Burnett,Grady Sizemore,pitcher,1
47,A.J. Burnett,Hideki Matsui,pitcher,1
48,A.J. Burnett,Howie Kendrick,pitcher,6
49,A.J. Burnett,Ichiro Suzuki,pitcher,7
50,A.J. Burnett,J. j. Hardy,pitcher,2
51,A.J. Burnett,Jack Cust,pitcher,6
52,A.J. Burnett,Jacoby Ellsbury,pitcher,1
53,A.J. Burnett,Jarrod Dyson,pitcher,6
54,A.J. Burnett,Jason Kubel,pitcher,6
55,A.J. Burnett,Jemile Weeks,pitcher,1
56,A.J. Burnett,Joe Mauer,pitcher,6
57,A.J. Burnett,Johnny Damon,pitcher,2
58,A.J. Burnett,Jose Bautista,pitcher,1
59,A.J. Burnett,Josh Thole,pitcher,1
60,A.J. Burnett,Juan Pierre,pitcher,1
61,A.J. Burnett,Justin Ruggiano,pitcher,1
62,A.J. Burnett,Justin Smoak,pitcher,6
63,A.J. Burnett,Kosuke Fukudome,pitcher,1
64,A.J. Burnett,Magglio Ordonez,pitcher,6
65,A.J. Burnett,Marco Scutaro,pitcher,1
66,A.J. Burnett,Mark Reynolds,pitcher,6
67,A.J. Burnett,Melky Cabrera,pitcher,7
68,A.J. Burnett,Michael Brantley,pitcher,7
69,A.J. Burnett,Michael Cuddyer,pitcher,1
70,A.J. Burnett,Miguel Cabrera,pitcher,1
71,A.J. Burnett,Nick Markakis,pitcher,9
72,A.J. Burnett,Prince Fielder,pitcher,2
73,A.J. Burnett,Ramon Santiago,pitcher,1
74,A.J. Burnett,Rickie Weeks,pitcher,1
75,A.J. Burnett,Robert Andino,pitcher,1
76,A.J. Burnett,Ryan Sweeney,pitcher,1
77,A.J. Burnett,Sam Fuld,pitcher,1
78,A.J. Burnett,Scott Sizemore,pitcher,6
79,A.J. Burnett,Todd Helton,pitcher,1
80,A.J. Burnett,Travis Snider,pitcher,6
81,A.J. Burnett,Trevor Plouffe,pitcher,6
82,A.J. Burnett,Tsuyoshi Nishioka,pitcher,1
83,A.J. Burnett,Vladimir Guerrero,pitcher,7
84,A.J. Burnett,Will Rhymes,pitcher,1
85,A.J. Burnett,Yunel Escobar,pitcher,2
86,Aaron Cook,Aaron Miles,pitcher,1
87,Aaron Cook,Albert Pujols,pitcher,6
88,Aaron Cook,Andre Ethier,pitcher,1
89,Aaron Cook,Anthony Bass,pitcher,6
90,Aaron Cook,Anthony Rizzo,pitcher,3
91,Aaron Cook,Austin Jackson,pitcher,1
92,Aaron Cook,Bryan Petersen,pitcher,1
93,Aaron Cook,Chase Headley,pitcher,1
94,Aaron Cook,Chase Utley,pitcher,1
95,Aaron Cook,Chipper Jones,pitcher,1
96,Aaron Cook,Chris Young,pitcher,1
97,Aaron Cook,Corey Hart,pitcher,1
98,Aaron Cook,Dan Uggla,pitcher,2
99,Aaron Cook,Danny Espinosa,pitcher,1
100,Aaron Cook,Don Kelly,pitcher,1
101,Aaron Cook,Freddie Freeman,pitcher,1
102,Aaron Cook,Gerardo Parra,pitcher,1
103,Aaron Cook,Greg Dobbs,pitcher,1
104,Aaron Cook,Jason Bartlett,pitcher,2
105,Aaron Cook,Jon Jay,pitcher,1
