,winner,loser,who_won,score
0,A. j. Reed,Brad Keller,batter,2
1,Aaron Brooks,Adam Eaton,pitcher,7
2,Aaron Brooks,Alex Gordon,pitcher,7
3,Aaron Brooks,Andrew Benintendi,pitcher,8
4,Aaron Brooks,Anthony Rendon,pitcher,7
5,Aaron Brooks,Asdrubal Cabrera,pitcher,1
6,Aaron Brooks,Austin Meadows,pitcher,1
7,Aaron Brooks,Bo Bichette,pitcher,1
8,Aaron Brooks,Brandon Drury,pitcher,6
9,Aaron Brooks,Carlos Correa,pitcher,6
10,Aaron Brooks,Cavan Biggio,pitcher,1
11,Aaron Brooks,Cedric Mullins,pitcher,1
12,Aaron Brooks,Dawel Lugo,pitcher,1
13,Aaron Brooks,Delino Deshields,pitcher,6
14,Aaron Brooks,Eric Sogard,pitcher,1
15,Aaron Brooks,Freddy Galvis,pitcher,1
16,Aaron Brooks,George Springer,pitcher,6
17,Aaron Brooks,Harold Castro,pitcher,1
18,Aaron Brooks,J. d. Martinez,pitcher,3
19,Aaron Brooks,Jake Lamb,pitcher,6
20,Aaron Brooks,Jarrod Dyson,pitcher,1
21,Aaron Brooks,Jeff Mathis,pitcher,6
22,Aaron Brooks,Jeimer Candelario,pitcher,1
23,Aaron Brooks,Joey Gallo,pitcher,6
24,Aaron Brooks,Jonathan Villar,pitcher,1
25,Aaron Brooks,Jorge Soler,pitcher,1
26,Aaron Brooks,Jose Altuve,pitcher,3
27,Aaron Brooks,Juan Soto,pitcher,6
28,Aaron Brooks,Justin Upton,pitcher,6
29,Aaron Brooks,Kevin Kiermaier,pitcher,2
30,Aaron Brooks,Kole Calhoun,pitcher,6
31,Aaron Brooks,Michael Brantley,pitcher,1
32,Aaron Brooks,Mookie Betts,pitcher,1
33,Aaron Brooks,Nick Solak,pitcher,1
34,Aaron Brooks,Nicky Lopez,pitcher,6
35,Aaron Brooks,Nomar Mazara,pitcher,6
36,Aaron Brooks,Rafael Devers,pitcher,6
37,Aaron Brooks,Randal Grichuk,pitcher,6
38,Aaron Brooks,Robbie Ray,pitcher,1
39,Aaron Brooks,Ronald Guzman,pitcher,6
40,Aaron Brooks,Shohei Ohtani,pitcher,6
41,Aaron Brooks,Trea Turner,pitcher,1
42,Aaron Brooks,Trey Mancini,pitcher,1
43,Aaron Brooks,Whit Merrifield,pitcher,2
44,Aaron Brooks,Xander Bogaerts,pitcher,6
45,Aaron Civale,Amed Rosario,pitcher,6
46,Aaron Civale,Brett Gardner,pitcher,1
47,Aaron Civale,Carlos Sanchez,pitcher,1
48,Aaron Civale,Christin Stewart,pitcher,7
49,Aaron Civale,Danny Santana,pitcher,1
50,Aaron Civale,Didi Gregorius,pitcher,2
51,Aaron Civale,Dj Lemahieu,pitcher,1
52,Aaron Civale,Eddie Rosario,pitcher,6
53,Aaron Civale,Eloy Jimenez,pitcher,6
54,Aaron Civale,Gordon Beckham,pitcher,2
55,Aaron Civale,Jacoby Jones,pitcher,6
56,Aaron Civale,Joe Panik,pitcher,1
57,Aaron Civale,Jorge Polanco,pitcher,7
58,Aaron Civale,José Abreu,pitcher,1
59,Aaron Civale,Max Kepler,pitcher,7
60,Aaron Civale,Michael Conforto,pitcher,1
61,Aaron Civale,Miguel Cabrera,pitcher,1
62,Aaron Civale,Miguel Sano,pitcher,1
63,Aaron Civale,Nick Castellanos,pitcher,6
64,Aaron Civale,Nomar Mazara,pitcher,6
65,Aaron Civale,Shin-soo Choo,pitcher,6
66,Aaron Civale,Tim Anderson,pitcher,6
67,Aaron Civale,Victor Reyes,pitcher,6
68,Aaron Civale,Willi Castro,pitcher,6
69,Aaron Hicks,Blake Snell,batter,3
70,Aaron Hicks,Brian Johnson,batter,3
71,Aaron Hicks,Eduardo Rodriguez,batter,3
72,Aaron Hicks,Eric Lauer,batter,3
73,Aaron Hicks,German Marquez,batter,2
74,Aaron Hicks,Jakob Junis,batter,2
75,Aaron Hicks,Justin Verlander,batter,12
76,Aaron Hicks,Kyle Gibson,batter,2
77,Aaron Hicks,Lucas Giolito,batter,2
78,Aaron Hicks,Rick Porcello,batter,12
79,Aaron Hicks,Zack Greinke,batter,3
80,Aaron Judge,Aaron Civale,batter,3
81,Aaron Judge,Andrew Cashner,batter,3
82,Aaron Judge,Antonio Senzatela,batter,6
83,Aaron Judge,Asher Wojciechowski,batter,2
84,Aaron Judge,Brendan McKay,batter,12
85,Aaron Judge,Brett Anderson,batter,3
86,Aaron Judge,Brian Johnson,batter,3
87,Aaron Judge,Carlos Rodon,batter,2
88,Aaron Judge,Chris Sale,batter,1
89,Aaron Judge,Clayton Richard,batter,15
90,Aaron Judge,David Price,batter,12
91,Aaron Judge,Dylan Bundy,batter,12
92,Aaron Judge,Edinson Volquez,batter,2
93,Aaron Judge,Eduardo Rodriguez,batter,2
94,Aaron Judge,Gabriel Ynoa,batter,6
95,Aaron Judge,Gerrit Cole,batter,3
96,Aaron Judge,Heath Fillmyer,batter,12
97,Aaron Judge,Homer Bailey,batter,3
98,Aaron Judge,Jacob Waguespack,batter,4
99,Aaron Judge,Jason Vargas,batter,6
100,Aaron Judge,Jose Berrios,batter,2
101,Aaron Judge,Justin Verlander,batter,6
102,Aaron Judge,Luke Farrell,batter,9
103,Aaron Judge,Marcus Stroman,batter,3
104,Aaron Judge,Martin Perez,batter,2
105,Aaron Judge,Nate Karns,batter,2
106,Aaron Judge,Randy Dobnak,batter,2
107,Aaron Judge,Ryne Stanek,batter,2
108,Aaron Judge,Spencer Turnbull,batter,12
109,Aaron Judge,Tanner Roark,batter,6
110,Aaron Judge,Wilmer Font,batter,24
111,Aaron Judge,Yusei Kikuchi,batter,12
112,Aaron Judge,Zack Wheeler,batter,2
113,Aaron Nola,Adam Duvall,pitcher,1
114,Aaron Nola,Adam Eaton,pitcher,3
115,Aaron Nola,Alex Verdugo,pitcher,6
116,Aaron Nola,Anthony Rizzo,pitcher,6
117,Aaron Nola,Aristides Aquino,pitcher,6
118,Aaron Nola,Brandon Nimmo,pitcher,6
119,Aaron Nola,Brian Dozier,pitcher,2
120,Aaron Nola,Brian Mccann,pitcher,6
121,Aaron Nola,Charlie Blackmon,pitcher,6
122,Aaron Nola,Curtis Granderson,pitcher,6
123,Aaron Nola,David Dahl,pitcher,6
124,Aaron Nola,Dexter Fowler,pitcher,6
125,Aaron Nola,Ender Inciarte,pitcher,6
126,Aaron Nola,Eric Thames,pitcher,6
127,Aaron Nola,Eugenio Suarez,pitcher,1
128,Aaron Nola,Franmil Reyes,pitcher,1
129,Aaron Nola,Freddie Freeman,pitcher,6
130,Aaron Nola,Freddy Galvis,pitcher,6
131,Aaron Nola,Garrett Cooper,pitcher,1
132,Aaron Nola,Greg Garcia,pitcher,1
133,Aaron Nola,Harold Ramirez,pitcher,1
134,Aaron Nola,J. d. Davis,pitcher,6
135,Aaron Nola,Jacoby Jones,pitcher,6
136,Aaron Nola,Javier Baez,pitcher,6
137,Aaron Nola,Jeff Mcneil,pitcher,18
138,Aaron Nola,Jeimer Candelario,pitcher,6
139,Aaron Nola,Jesse Winker,pitcher,1
140,Aaron Nola,Joc Pederson,pitcher,6
141,Aaron Nola,Joey Votto,pitcher,1
142,Aaron Nola,Jon Berti,pitcher,1
143,Aaron Nola,Josh Donaldson,pitcher,1
144,Aaron Nola,Josh Vanmeter,pitcher,6
145,Aaron Nola,José Abreu,pitcher,6
146,Aaron Nola,Juan Soto,pitcher,2
147,Aaron Nola,Justin Turner,pitcher,1
148,Aaron Nola,Kris Bryant,pitcher,6
149,Aaron Nola,Kurt Suzuki,pitcher,1
150,Aaron Nola,Kyle Schwarber,pitcher,1
151,Aaron Nola,Leury Garcia,pitcher,1
152,Aaron Nola,Manny Machado,pitcher,1
153,Aaron Nola,Marcell Ozuna,pitcher,3
154,Aaron Nola,Marco Hernandez,pitcher,1
155,Aaron Nola,Mark Reynolds,pitcher,6
156,Aaron Nola,Martin Prado,pitcher,6
157,Aaron Nola,Matthew Joyce,pitcher,2
158,Aaron Nola,Michael Conforto,pitcher,7
159,Aaron Nola,Miguel Cabrera,pitcher,6
160,Aaron Nola,Miguel Rojas,pitcher,1
161,Aaron Nola,Mike Moustakas,pitcher,1
162,Aaron Nola,Mike Yastrzemski,pitcher,6
163,Aaron Nola,Mookie Betts,pitcher,6
164,Aaron Nola,Neil Walker,pitcher,1
165,Aaron Nola,Nick Castellanos,pitcher,9
166,Aaron Nola,Nick Markakis,pitcher,6
167,Aaron Nola,Niko Goodrum,pitcher,1
168,Aaron Nola,Orlando Arcia,pitcher,1
169,Aaron Nola,Ozzie Albies,pitcher,1
170,Aaron Nola,Paul Dejong,pitcher,3
171,Aaron Nola,Paul Goldschmidt,pitcher,1
172,Aaron Nola,Pete Alonso,pitcher,13
173,Aaron Nola,Rafael Devers,pitcher,7
174,Aaron Nola,Robinson Cano,pitcher,1
175,Aaron Nola,Ronald Acuna,pitcher,19
176,Aaron Nola,Ryan Goins,pitcher,1
177,Aaron Nola,Ryan Mcmahon,pitcher,1
178,Aaron Nola,Ryan Zimmerman,pitcher,6
179,Aaron Nola,Starlin Castro,pitcher,6
180,Aaron Nola,Tony Kemp,pitcher,6
181,Aaron Nola,Trea Turner,pitcher,7
182,Aaron Nola,Trevor Story,pitcher,6
183,Aaron Nola,Wilson Ramos,pitcher,6
184,Aaron Nola,Xander Bogaerts,pitcher,2
185,Aaron Sanchez,Aaron Hicks,pitcher,7
186,Aaron Sanchez,Aaron Judge,pitcher,1
187,Aaron Sanchez,Alex Gordon,pitcher,2
188,Aaron Sanchez,Andrelton Simmons,pitcher,1
189,Aaron Sanchez,Austin Meadows,pitcher,6
190,Aaron Sanchez,Avisail Garcia,pitcher,1
191,Aaron Sanchez,Brandon Dixon,pitcher,1
192,Aaron Sanchez,Brendan Rodgers,pitcher,1
193,Aaron Sanchez,Carlos Santana,pitcher,1
194,Aaron Sanchez,Chance Sisco,pitcher,7
195,Aaron Sanchez,Dan Vogelbach,pitcher,1
196,Aaron Sanchez,David Fletcher,pitcher,2
197,Aaron Sanchez,Dj Lemahieu,pitcher,1
198,Aaron Sanchez,Eddie Rosario,pitcher,2
199,Aaron Sanchez,Francisco Lindor,pitcher,1
200,Aaron Sanchez,Gary Sanchez,pitcher,6
201,Aaron Sanchez,Harold Castro,pitcher,1
202,Aaron Sanchez,J. d. Martinez,pitcher,1
203,Aaron Sanchez,Jake Bauers,pitcher,6
204,Aaron Sanchez,Jarrod Dyson,pitcher,6
205,Aaron Sanchez,Jeimer Candelario,pitcher,2
206,Aaron Sanchez,Ji-man Choi,pitcher,12
207,Aaron Sanchez,Jonathan Schoop,pitcher,2
208,Aaron Sanchez,Jonathan Villar,pitcher,6
209,Aaron Sanchez,Jose Ramirez,pitcher,1
210,Aaron Sanchez,Josh Harrison,pitcher,1
211,Aaron Sanchez,José Abreu,pitcher,12
212,Aaron Sanchez,Ketel Marte,pitcher,6
213,Aaron Sanchez,Kyle Seager,pitcher,1
214,Aaron Sanchez,Leonys Martín,pitcher,1
215,Aaron Sanchez,Leury Garcia,pitcher,2
216,Aaron Sanchez,Luke Voit,pitcher,1
217,Aaron Sanchez,Mallex Smith,pitcher,6
218,Aaron Sanchez,Marcus Semien,pitcher,3
219,Aaron Sanchez,Matt Chapman,pitcher,6
220,Aaron Sanchez,Matt Olson,pitcher,1
221,Aaron Sanchez,Miguel Cabrera,pitcher,6
222,Aaron Sanchez,Mike Trout,pitcher,2
223,Aaron Sanchez,Mitch Moreland,pitcher,8
224,Aaron Sanchez,Mookie Betts,pitcher,6
225,Aaron Sanchez,Nelson Cruz,pitcher,6
226,Aaron Sanchez,Nicky Lopez,pitcher,1
227,Aaron Sanchez,Niko Goodrum,pitcher,6
228,Aaron Sanchez,Oscar Mercado,pitcher,1
229,Aaron Sanchez,Rafael Devers,pitcher,2
230,Aaron Sanchez,Raimel Tapia,pitcher,1
231,Aaron Sanchez,Robbie Grossman,pitcher,8
232,Aaron Sanchez,Ryan Mcmahon,pitcher,6
233,Aaron Sanchez,Shohei Ohtani,pitcher,2
234,Aaron Sanchez,Tim Locastro,pitcher,1
235,Aaron Sanchez,Tommy La stella,pitcher,1
236,Aaron Sanchez,Tommy Pham,pitcher,6
237,Aaron Sanchez,Trey Mancini,pitcher,2
238,Aaron Sanchez,Tyler White,pitcher,1
239,Aaron Sanchez,Willy Adames,pitcher,1
240,Aaron Sanchez,Xander Bogaerts,pitcher,7
241,Aaron Sanchez,Yoan Moncada,pitcher,12
242,Aaron Sanchez,Yuli Gurriel,pitcher,6
243,Abraham Almonte,Cal Quantrill,batter,9
244,Abraham Almonte,Michael Wacha,batter,2
245,Abraham Almonte,Sandy Alcantara,batter,12
246,Abraham Toro,Reggie McClain,batter,2
247,Adalberto Mondesi,Aaron Brooks,batter,3
248,Adalberto Mondesi,Adam Wainwright,batter,3
249,Adalberto Mondesi,Brett Anderson,batter,3
250,Adalberto Mondesi,Carlos Carrasco,batter,9
251,Adalberto Mondesi,Chad Green,batter,3
252,Adalberto Mondesi,Corey Kluber,batter,3
253,Adalberto Mondesi,Daniel Norris,batter,3
254,Adalberto Mondesi,Domingo German,batter,6
255,Adalberto Mondesi,Dylan Cease,batter,3
256,Adalberto Mondesi,Felix Hernandez,batter,6
257,Adalberto Mondesi,Ivan Nova,batter,12
258,Adalberto Mondesi,Jake Arrieta,batter,2
259,Adalberto Mondesi,Jordan Zimmermann,batter,3
260,Adalberto Mondesi,Jose Berrios,batter,3
261,Adalberto Mondesi,Kyle Gibson,batter,9
